100,222,1545,13.16,19.07,77.3,4.329,57.58,169.5,187.1,0
100,222,1600,13.25,19.03,77.3,4.01,58.65,104.3,123.9,0
100,222,1615,13.26,18.96,77.6,.334,33.55,90.9,107.4,0
100,222,1630,13.26,18.95,78,0,22.45,98.8,125.1,0
100,222,1645,13.26,19.33,78.1,0,57.69,111,161,0
100,222,1700,13.27,19.53,77.5,0,33.84,57.17,116.7,0
100,222,1715,13.27,19.21,77.6,0,69.99,31.98,81.5,0
100,222,1730,13.23,18.88,78.3,0,2.548,1.91,45.47,0
100,222,1745,13.23,18.51,79.2,0,52.93,2.921,42.56,0
100,222,1800,13.15,18.15,80.2,0,42.31,-24.09,20.49,0
100,222,1815,13.08,17.62,81.6,0,14.09,-36.24,4.933,0
100,222,1830,13.03,17.21,83,0,30.97,-36.36,1.33,0
100,222,1845,12.98,17.04,83.8,0,35.78,-31.54,.192,0
100,222,1900,12.94,16.64,84.8,0,60.59,-23.09,.061,0
100,222,1915,12.9,16.58,85.5,0,145.9,-21.73,.088,0
100,222,1930,12.87,16.53,85.9,0,286.3,-19.45,.111,0
100,222,1945,12.84,16.55,86.6,0,74.8,-13.84,.139,0
100,222,2000,12.81,16.53,86.8,0,196.6,-14.33,.166,0
100,222,2015,12.79,16.34,87.1,0,23.09,-25.63,.186,0
100,222,2030,12.76,16.19,87.8,0,7.07,-15.66,.196,0
100,222,2045,12.74,16.14,88.2,0,112.6,-22.99,.204,0
100,222,2100,12.73,16.11,88.5,0,244.8,-17.11,.202,0
100,222,2115,12.71,16.05,88.7,0,276,-8.39,.216,0
100,222,2130,12.7,16.17,88.9,0,297.1,-6.511,.211,0
100,222,2145,12.69,16.11,89.2,0,14.43,-12.47,.199,0
100,222,2200,12.68,16.05,89.7,0,286.7,-3.937,.197,0
100,222,2215,12.67,16.42,90.2,0,308.6,-6.179,.196,0
100,222,2230,12.66,16.67,90.4,0,186.2,-7.03,.201,0
100,222,2245,12.66,16.57,90.3,0,228.3,-3.21,.209,0
100,222,2300,12.66,16.43,90.7,0,266.6,-.848,1.389,0
100,222,2315,12.66,16.51,91.2,0,212.8,-6.648,1.517,0
100,222,2330,12.65,16.34,91.4,0,255.8,-8.96,1.713,0
100,222,2345,12.64,16.32,91.5,0,275.1,-11.89,1.794,0
100,222,2400,12.64,16.39,91.8,0,304.9,-7.76,1.759,0
100,223,15,12.64,16.27,92.1,0,80.5,-18.96,1.732,0
100,223,30,12.64,16.1,92.1,0,47.14,-25.22,1.784,0
100,223,45,12.64,16,92.3,0,311.5,-24.98,1.789,0
100,223,100,12.63,15.82,92.5,0,31.36,-26.97,1.791,0
100,223,115,12.63,15.59,92.8,0,305.4,-27.41,1.844,0
100,223,130,12.62,15.48,93,0,12.12,-27.41,1.976,0
100,223,145,12.62,15.58,93.3,0,17.08,-28.68,1.981,0
100,223,200,12.62,15.44,93.5,0,34.15,-27.17,1.913,0
100,223,215,12.62,15.17,93.6,0,263.6,-24.63,1.822,0
100,223,230,12.61,15.2,93.7,0,25.54,-27.84,1.829,0
100,223,245,12.6,15,93.9,0,242.4,-28.34,1.792,0
100,223,300,12.61,15.16,94,0,281.8,-27.74,1.804,0
100,223,315,12.6,15.29,94.3,0,16.36,-14.65,2.118,0
100,223,330,12.6,15.31,94.4,2.678,326.6,-4.497,2.206,0
100,223,345,12.6,15.5,94.6,1.826,231.2,-12.81,2.368,0
100,223,400,12.59,15.35,94.5,0,295.2,-36.84,2.526,0
100,223,415,12.59,15.05,94.5,0,303.2,-42.42,2.342,0
100,223,430,12.59,14.94,94.5,0,313.6,-43.02,2.189,0
100,223,445,12.58,14.66,94.6,0,9.96,-48.36,1.87,0
100,223,500,12.58,14.54,94.9,0,23.29,-45.83,1.792,0
100,223,515,12.58,14.56,95.1,0,44.26,-42.84,1.792,0
100,223,530,12.58,14.85,95.1,.334,291.4,-42.03,1.875,0
100,223,545,12.57,15.17,95.1,0,278.5,-46.76,2.188,0
100,223,600,12.57,15.4,95,3.903,251.1,-21.78,2.513,0
100,223,615,12.57,15.52,94.9,3.477,260.1,-35.82,2.589,0
100,223,630,12.56,15.41,94.8,3.371,267.6,-58.95,2.672,0
100,223,645,12.57,15.17,94.8,3.264,237.2,-58.58,2.77,0
100,223,700,12.56,15.09,94.9,3.157,266.9,-17.63,2.783,0
100,223,715,12.56,15.14,94.9,3.211,241.7,-16.21,2.808,0
100,223,730,12.55,15.15,94.9,3.317,244.5,-12.18,3.877,0
100,223,745,12.55,15.23,95,3.85,248.1,-.624,7.72,0
100,223,800,12.55,15.44,94.9,4.116,227.5,6.881,13.91,0
100,223,815,12.55,15.46,94.8,4.01,235.3,12.12,17.61,0
100,223,830,12.57,15.48,94.7,4.17,247,27.71,33.73,0
100,223,845,12.59,15.52,94.5,3.637,234.9,33.3,37.45,0
100,223,900,12.62,15.56,94.4,3.903,216.7,36.11,41.71,0
100,223,915,12.76,15.61,94.3,4.17,249.5,61.75,66.42,0
100,223,930,13.03,15.64,93.8,5.768,224.7,75.3,81.1,0
100,223,945,13.39,15.66,93.4,5.235,256.6,98.8,129.7,0
100,223,1000,13.4,15.75,92.7,4.809,242,81,149.8,0
100,223,1015,13.38,16.27,91.8,4.276,220.7,194.6,329,0
100,223,1030,13.34,16.76,90.3,4.862,215.6,302.8,407.3,0
100,223,1045,13.3,17.37,87.8,4.755,210,352.5,446.5,0
100,223,1100,13.27,17.78,84.7,6.833,213.1,370.1,467,0
100,223,1115,13.25,17.74,79.7,8.22,192.6,401.7,495.9,0
100,223,1130,13.24,18.05,74.8,6.939,213.5,424.4,517.7,0
100,223,1145,13.22,18.44,71,6.3,200.4,449.6,536.5,0
100,223,1200,13.21,18.58,67.77,7.1,220.4,469.8,552.5,0
100,223,1215,13.21,18.7,64.76,6.939,222,476.7,564.5,0
100,223,1230,13.21,18.58,61.91,7.15,207.8,488.9,574.3,0
100,223,1245,13.2,18.49,60.44,7.15,186.4,495.7,578.7,0
100,223,1300,13.2,18.42,59.04,7.74,227.7,487.8,566.9,0
100,223,1315,13.19,18.76,57.93,6.993,286.3,505.9,579.7,0
100,223,1330,13.19,18.85,56.93,6.886,197.9,496.9,575.4,0
100,223,1345,13.19,18.87,55.64,6.353,229.1,498.4,578.3,0
100,223,1400,13.18,19.11,54.64,5.022,197.2,512.6,591.1,0
100,223,1415,13.18,19.33,53.68,5.608,194,412.7,499.1,0
100,223,1430,13.19,19.14,51.65,5.288,255.4,318.8,400.6,0
100,223,1445,13.19,19.44,50.46,5.288,179.4,432.6,518,0
100,223,1500,13.19,19.49,49.81,6.087,220.7,375.9,465.2,0
100,223,1515,13.19,19.5,49.07,5.661,230.3,354.6,440.4,0
100,223,1530,13.19,19.21,48.51,5.128,235.9,279.6,363.5,0
100,223,1545,13.2,19.07,48.77,4.702,225.4,223,306.9,0
100,223,1600,13.21,18.86,48.49,4.329,236.2,141.8,221.3,0
100,223,1615,13.22,18.74,48.34,3.371,251.9,122.7,203.1,0
100,223,1630,13.24,18.19,48.27,3.69,216.2,51.34,129.3,0
100,223,1645,13.25,17.92,47.95,3.317,252,60.72,140.5,0
100,223,1700,13.27,17.42,48.2,3.424,242.8,8.14,78.3,0
100,223,1715,13.29,16.89,48.65,2.998,228.9,-1.643,66.82,0
100,223,1730,13.29,16.33,48.99,2.305,242.1,-14.25,51.42,0
100,223,1745,13.23,15.86,48.56,2.731,242.7,-28.05,35.29,0
100,223,1800,13.16,15.4,48.9,2.891,254.6,-37.83,19.82,0
100,223,1815,13.1,14.85,49.7,1.773,282.2,-42.47,6.576,0
100,223,1830,13.05,14.43,50.82,0,285.8,-49.03,1.289,0
100,223,1845,13,13.95,52.39,2.199,250.2,-42.21,.144,0
100,223,1900,12.95,13.98,53.88,0,278.5,-50.47,.086,0
100,223,1915,12.92,13.52,55.89,0,252,-50.7,.116,0
100,223,1930,12.88,13.44,57.74,0,293.8,-46.3,.131,0
100,223,1945,12.85,13.25,59.25,0,263.9,-44.72,.12,0
100,223,2000,12.81,13.25,59.09,0,256.6,-44.09,.111,0
100,223,2015,12.78,13.04,58.25,0,277.7,-40.18,.083,0
100,223,2030,12.76,12.91,57.91,0,286.4,-33.93,.081,0
100,223,2045,12.73,13.07,57.01,0,263.5,-36.71,.027,0
100,223,2100,12.72,13,55.85,0,260.6,-38.55,.04,0
100,223,2115,12.7,12.86,55.25,0,295.1,-42.17,.032,0
100,223,2130,12.68,12.65,54.79,0,261.4,-46.23,.038,0
100,223,2145,12.66,12.37,54.87,0,256,-40.96,.018,0
100,223,2200,12.65,12.18,54.99,0,246.2,-40.93,.012,0
100,223,2215,12.64,11.81,55.58,0,255.3,-41.51,.007,0
100,223,2230,12.63,11.55,56.19,0,293.8,-61.33,.008,0
100,223,2245,12.61,11.23,57.13,0,247.4,-56.55,.003,0
100,223,2300,12.61,10.96,57.55,0,274.8,-57.02,0,0
100,223,2315,12.6,10.52,58.33,0,255.3,-61.87,.003,0
100,223,2330,12.6,10.42,58.51,0,246.8,-61.6,.003,0
100,223,2345,12.59,10.08,58.46,0,232.2,-58.43,.003,0
100,223,2400,12.59,9.68,58.63,0,253.3,-60.36,.01,0
100,224,15,12.58,9.48,58.84,0,268.8,-55.32,.023,0
100,224,30,12.57,9.56,59.22,4.063,216.7,-58.19,.017,0
100,224,45,12.57,9.76,58.11,5.022,243.9,-63.61,.015,0
100,224,100,12.57,9.78,56.45,4.755,242.2,-65.34,.028,0
100,224,115,12.56,9.62,54.91,3.051,218.8,-63.87,.013,0
100,224,130,12.56,9.49,54.15,4.649,212.5,-64.97,.015,0
100,224,145,12.56,9.42,53.54,5.608,231.8,-67.61,.032,0
100,224,200,12.55,9.09,53.35,4.596,223.4,-68.54,.043,0
100,224,215,12.55,8.68,54.09,3.956,238.2,-69.46,.045,0
100,224,230,12.55,8.3,55.1,2.891,255.3,-67.3,.048,0
100,224,245,12.54,7.93,56.06,2.305,279.7,-69.49,.09,0
100,224,300,12.53,7.84,56.55,2.358,274.5,-73.6,.095,0
100,224,315,12.53,7.51,56.86,2.358,266.9,-73,.133,0
100,224,330,12.53,7.32,56.86,2.145,297.2,-70.4,.141,0
100,224,345,12.53,6.861,57.08,1.453,281.6,-66.63,.158,0
100,224,400,12.52,6.263,58.33,1.879,232.4,-67.06,.158,0
100,224,415,12.51,5.896,59.36,2.092,264.1,-62.65,.111,0
100,224,430,12.51,5.698,60.29,2.305,248.7,-61.26,.078,0
100,224,445,12.51,5.506,61.14,2.358,220.4,-63.56,.032,0
100,224,500,12.51,5.425,61.45,2.518,242.2,-63.99,.012,0
100,224,515,12.49,5.321,60.97,1.932,262.6,-60.42,.015,0
100,224,530,12.5,5.436,60.15,0,243.3,-58.12,.01,0
100,224,545,12.49,5.527,59.26,0,257,-59.11,.013,0
100,224,600,12.49,5.641,57.97,0,285.8,-63.54,.002,0
100,224,615,12.48,5.611,57.15,.334,311.6,-74.1,0,0
100,224,630,12.48,5.522,57.09,0,239.5,-69.25,0,0
100,224,645,12.48,5.716,55.99,2.891,302.5,-68.93,0,0
100,224,700,12.47,5.544,54.97,0,322.3,-69.89,.003,0
100,224,715,12.47,4.97,56.12,0,316.6,-69.94,.193,0
100,224,730,12.47,4.839,56.91,0,286.7,-66.77,4.507,0
100,224,745,12.48,4.939,57.28,0,238.7,-42.2,20.83,0
100,224,800,12.51,5.31,56.33,0,283.8,-35,31.76,0
100,224,815,12.49,5.433,55.5,0,279.8,-45.65,22.48,0
100,224,830,12.54,5.674,54.77,2.412,276.5,-37.54,30.24,0
100,224,845,12.57,6.325,53.6,4.116,244.8,-32.44,38.35,0
100,224,900,12.59,6.991,52.51,3.69,258,-24.34,153,0
100,224,915,13.62,7.92,51.26,5.128,207.1,107.1,242.9,0
