"Plot Title: E2"
"#","Date Time, GMT-03:00","Abs Pres, kPa (LGR S/N: 9716385, SEN S/N: 9716385)","Temp, °C (LGR S/N: 9716385, SEN S/N: 9716385)","Abs Pres Barom., kPa (LGR S/N: 2376503, SEN S/N: 2376503)","Water Level, meters (LGR S/N: 9716385)","Coupler Detached (LGR S/N: 9716385)","Coupler Attached (LGR S/N: 9716385)","Stopped (LGR S/N: 9716385)","End Of File (LGR S/N: 9716385)"
1,10/18/19 02:45:38 PM,,,100.327,,,,,
2,10/18/19 02:47:38 PM,,,100.333,,,,,
3,10/18/19 02:49:38 PM,,,100.347,,,,,
4,10/18/19 02:51:38 PM,,,100.330,,,,,
5,10/18/19 02:53:38 PM,,,100.351,,,,,
6,10/18/19 02:55:38 PM,,,100.339,,,,,
7,10/18/19 02:57:38 PM,,,100.331,,,,,
8,10/18/19 02:59:38 PM,,,100.334,,,,,
9,10/18/19 03:01:38 PM,,,100.351,,,,,
10,10/18/19 03:03:38 PM,,,100.347,,,,,
11,10/18/19 03:05:38 PM,,,100.343,,,,,
12,10/18/19 03:07:38 PM,,,100.346,,,,,
13,10/18/19 03:09:38 PM,,,100.342,,,,,
14,10/18/19 03:11:38 PM,,,100.327,,,,,
15,10/18/19 03:13:38 PM,,,100.345,,,,,
16,10/18/19 03:15:38 PM,,,100.341,,,,,
17,10/18/19 03:17:38 PM,,,100.337,,,,,
18,10/18/19 03:19:38 PM,,,100.333,,,,,
19,10/18/19 03:21:38 PM,,,100.329,,,,,
20,10/18/19 03:23:38 PM,,,100.340,,,,,
21,10/18/19 03:25:38 PM,,,100.336,,,,,
22,10/18/19 03:27:38 PM,,,100.343,,,,,
23,10/18/19 03:29:38 PM,,,100.339,,,,,
24,10/18/19 03:31:38 PM,,,100.361,,,,,
25,10/18/19 03:33:38 PM,,,100.346,,,,,
26,10/18/19 03:35:38 PM,,,100.357,,,,,
27,10/18/19 03:37:38 PM,,,100.342,,,,,
28,10/18/19 03:39:38 PM,,,100.342,,,,,
29,10/18/19 03:40:18 PM,107.497,20.329,,-0.025,Logged,,,
30,10/18/19 03:41:38 PM,,,100.327,,,,,
31,10/18/19 03:42:18 PM,107.730,18.806,,0.000,,,,
32,10/18/19 03:43:38 PM,,,100.327,,,,,
33,10/18/19 03:44:18 PM,107.757,18.236,,0.002,,,,
34,10/18/19 03:45:38 PM,,,100.338,,,,,
35,10/18/19 03:46:18 PM,107.749,18.045,,0.001,,,,
36,10/18/19 03:47:38 PM,,,100.345,,,,,
37,10/18/19 03:48:18 PM,107.756,17.950,,0.001,,,,
38,10/18/19 03:49:38 PM,,,100.334,,,,,
39,10/18/19 03:50:18 PM,107.742,17.855,,0.000,,,,
40,10/18/19 03:51:38 PM,,,100.345,,,,,
41,10/18/19 03:52:18 PM,107.739,17.760,,-0.001,,,,
42,10/18/19 03:53:38 PM,,,100.341,,,,,
43,10/18/19 03:54:18 PM,107.739,17.760,,-0.000,,,,
44,10/18/19 03:55:38 PM,,,100.330,,,,,
45,10/18/19 03:56:18 PM,107.739,17.760,,0.000,,,,
46,10/18/19 03:57:38 PM,,,100.341,,,,,
47,10/18/19 03:58:18 PM,107.739,17.760,,-0.000,,,,
48,10/18/19 03:59:38 PM,,,100.330,,,,,
49,10/18/19 04:00:18 PM,107.749,17.760,,0.001,,,,
50,10/18/19 04:01:38 PM,,,100.337,,,,,
51,10/18/19 04:02:18 PM,107.749,17.760,,0.001,,,,
52,10/18/19 04:03:38 PM,,,100.337,,,,,
53,10/18/19 04:04:18 PM,107.739,17.760,,-0.000,,,,
54,10/18/19 04:05:38 PM,,,100.348,,,,,
55,10/18/19 04:06:18 PM,107.749,17.760,,-0.000,,,,
56,10/18/19 04:07:38 PM,,,100.348,,,,,
57,10/18/19 04:08:18 PM,107.749,17.760,,-0.000,,,,
58,10/18/19 04:09:38 PM,,,100.344,,,,,
59,10/18/19 04:10:18 PM,107.758,17.760,,0.001,,,,
60,10/18/19 04:11:38 PM,,,100.344,,,,,
61,10/18/19 04:12:18 PM,107.749,17.760,,0.000,,,,
62,10/18/19 04:13:38 PM,,,100.344,,,,,
63,10/18/19 04:14:18 PM,107.758,17.760,,0.001,,,,
64,10/18/19 04:15:38 PM,,,100.344,,,,,
65,10/18/19 04:16:18 PM,107.749,17.760,,0.001,,,,
66,10/18/19 04:17:38 PM,,,100.333,,,,,
67,10/18/19 04:18:18 PM,107.758,17.760,,0.002,,,,
68,10/18/19 04:19:38 PM,,,100.340,,,,,
69,10/18/19 04:20:18 PM,107.749,17.760,,0.000,,,,
70,10/18/19 04:21:38 PM,,,100.351,,,,,
71,10/18/19 04:22:18 PM,107.768,17.760,,0.002,,,,
72,10/18/19 04:23:38 PM,,,100.340,,,,,
73,10/18/19 04:24:18 PM,107.768,17.760,,0.003,,,,
74,10/18/19 04:25:38 PM,,,100.340,,,,,
75,10/18/19 04:26:18 PM,107.764,17.665,,0.001,,,,
76,10/18/19 04:27:38 PM,,,100.362,,,,,
77,10/18/19 04:28:18 PM,107.774,17.665,,0.001,,,,
78,10/18/19 04:29:38 PM,,,100.351,,,,,
79,10/18/19 04:30:18 PM,107.768,17.760,,0.001,,,,
80,10/18/19 04:31:38 PM,,,100.362,,,,,
81,10/18/19 04:32:18 PM,107.764,17.665,,-0.000,,,,
82,10/18/19 04:33:38 PM,,,100.362,,,,,
83,10/18/19 04:34:18 PM,107.755,17.665,,-0.001,,,,
84,10/18/19 04:35:38 PM,,,100.362,,,,,
85,10/18/19 04:36:18 PM,107.758,17.760,,-0.001,,,,
86,10/18/19 04:37:38 PM,,,100.362,,,,,
87,10/18/19 04:38:18 PM,107.768,17.760,,0.000,,,,
88,10/18/19 04:39:38 PM,,,100.362,,,,,
89,10/18/19 04:40:18 PM,107.755,17.665,,-0.001,,,,
90,10/18/19 04:41:38 PM,,,100.351,,,,,
91,10/18/19 04:42:18 PM,107.764,17.665,,0.001,,,,
92,10/18/19 04:43:38 PM,,,100.351,,,,,
93,10/18/19 04:44:18 PM,107.764,17.665,,0.001,,,,
94,10/18/19 04:45:38 PM,,,100.362,,,,,
95,10/18/19 04:46:18 PM,107.764,17.665,,0.001,,,,
96,10/18/19 04:47:38 PM,,,100.336,,,,,
97,10/18/19 04:48:18 PM,107.768,17.760,,0.003,,,,
98,10/18/19 04:49:38 PM,,,100.347,,,,,
99,10/18/19 04:50:18 PM,107.755,17.665,,0.000,,,,
100,10/18/19 04:51:38 PM,,,100.358,,,,,
101,10/18/19 04:52:18 PM,107.755,17.665,,-0.000,,,,
102,10/18/19 04:53:38 PM,,,100.347,,,,,
103,10/18/19 04:54:18 PM,107.764,17.665,,0.001,,,,
104,10/18/19 04:55:38 PM,,,100.358,,,,,
105,10/18/19 04:56:18 PM,107.755,17.665,,-0.000,,,,
106,10/18/19 04:57:38 PM,,,100.347,,,,,
107,10/18/19 04:58:18 PM,107.745,17.665,,-0.001,,,,
108,10/18/19 04:59:38 PM,,,100.347,,,,,
109,10/18/19 05:00:18 PM,107.745,17.665,,-0.001,,,,
110,10/18/19 05:01:38 PM,,,100.358,,,,,
111,10/18/19 05:02:18 PM,107.755,17.665,,-0.000,,,,
112,10/18/19 05:03:38 PM,,,100.347,,,,,
113,10/18/19 05:04:18 PM,107.764,17.665,,0.002,,,,
114,10/18/19 05:05:38 PM,,,100.336,,,,,
115,10/18/19 05:06:18 PM,107.764,17.665,,0.002,,,,
116,10/18/19 05:07:38 PM,,,100.358,,,,,
117,10/18/19 05:08:18 PM,107.755,17.665,,-0.000,,,,
118,10/18/19 05:09:38 PM,,,100.347,,,,,
119,10/18/19 05:10:18 PM,107.755,17.665,,0.001,,,,
120,10/18/19 05:11:38 PM,,,100.336,,,,,
121,10/18/19 05:12:18 PM,107.745,17.665,,0.000,,,,
122,10/18/19 05:13:38 PM,,,100.347,,,,,
123,10/18/19 05:14:18 PM,107.755,17.665,,0.001,,,,
124,10/18/19 05:15:38 PM,,,100.347,,,,,
125,10/18/19 05:16:18 PM,107.755,17.665,,0.001,,,,
126,10/18/19 05:17:38 PM,,,100.347,,,,,
127,10/18/19 05:18:18 PM,107.764,17.665,,0.002,,,,
128,10/18/19 05:19:38 PM,,,100.336,,,,,
129,10/18/19 05:20:18 PM,107.758,17.760,,0.001,,,,
130,10/18/19 05:21:38 PM,,,100.358,,,,,
131,10/18/19 05:22:18 PM,107.755,17.665,,-0.000,,,,
132,10/18/19 05:23:38 PM,,,100.347,,,,,
133,10/18/19 05:24:18 PM,107.755,17.665,,0.001,,,,
134,10/18/19 05:25:38 PM,,,100.347,,,,,
135,10/18/19 05:26:18 PM,107.745,17.665,,-0.000,,,,
136,10/18/19 05:27:38 PM,,,100.336,,,,,
137,10/18/19 05:28:18 PM,107.745,17.665,,0.001,,,,
138,10/18/19 05:29:38 PM,,,100.325,,,,,
139,10/18/19 05:30:18 PM,107.745,17.665,,0.001,,,,
140,10/18/19 05:31:38 PM,,,100.336,,,,,
141,10/18/19 05:32:18 PM,107.745,17.665,,0.001,,,,
142,10/18/19 05:33:38 PM,,,100.336,,,,,
143,10/18/19 05:34:18 PM,107.755,17.665,,0.001,,,,
144,10/18/19 05:35:38 PM,,,100.347,,,,,
145,10/18/19 05:36:18 PM,107.755,17.665,,0.001,,,,
146,10/18/19 05:37:38 PM,,,100.347,,,,,
147,10/18/19 05:38:18 PM,107.764,17.665,,0.001,,,,
148,10/18/19 05:39:38 PM,,,100.347,,,,,
149,10/18/19 05:40:18 PM,107.764,17.665,,0.001,,,,
150,10/18/19 05:41:38 PM,,,100.347,,,,,
151,10/18/19 05:42:18 PM,107.764,17.665,,0.001,,,,
152,10/18/19 05:43:38 PM,,,100.347,,,,,
153,10/18/19 05:44:18 PM,107.774,17.665,,0.002,,,,
154,10/18/19 05:45:38 PM,,,100.358,,,,,
155,10/18/19 05:46:18 PM,107.755,17.665,,0.000,,,,
156,10/18/19 05:47:38 PM,,,100.336,,,,,
157,10/18/19 05:48:18 PM,107.764,17.665,,0.002,,,,
158,10/18/19 05:49:38 PM,,,100.358,,,,,
159,10/18/19 05:50:18 PM,107.764,17.665,,0.000,,,,
160,10/18/19 05:51:38 PM,,,100.358,,,,,
161,10/18/19 05:52:18 PM,107.774,17.665,,0.002,,,,
162,10/18/19 05:53:38 PM,,,100.347,,,,,
163,10/18/19 05:54:18 PM,107.774,17.665,,0.002,,,,
164,10/18/19 05:55:38 PM,,,100.358,,,,,
165,10/18/19 05:56:18 PM,107.784,17.665,,0.002,,,,
166,10/18/19 05:57:38 PM,,,100.369,,,,,
167,10/18/19 05:58:18 PM,107.784,17.665,,0.001,,,,
168,10/18/19 05:59:38 PM,,,100.369,,,,,
169,10/18/19 06:00:18 PM,107.793,17.665,,0.002,,,,
170,10/18/19 06:01:38 PM,,,100.369,,,,,
171,10/18/19 06:02:18 PM,107.784,17.665,,0.001,,,,
172,10/18/19 06:03:38 PM,,,100.365,,,,,
173,10/18/19 06:04:18 PM,107.793,17.665,,0.002,,,,
174,10/18/19 06:05:38 PM,,,100.387,,,,,
175,10/18/19 06:06:18 PM,107.793,17.665,,0.001,,,,
176,10/18/19 06:07:38 PM,,,100.376,,,,,
177,10/18/19 06:08:18 PM,107.793,17.665,,0.001,,,,
178,10/18/19 06:09:38 PM,,,100.398,,,,,
179,10/18/19 06:10:18 PM,107.803,17.665,,0.001,,,,
180,10/18/19 06:11:38 PM,,,100.376,,,,,
181,10/18/19 06:12:18 PM,107.803,17.665,,0.002,,,,
182,10/18/19 06:13:38 PM,,,100.398,,,,,
183,10/18/19 06:14:18 PM,107.813,17.665,,0.002,,,,
184,10/18/19 06:15:38 PM,,,100.387,,,,,
185,10/18/19 06:16:18 PM,107.803,17.665,,0.001,,,,
186,10/18/19 06:17:38 PM,,,100.409,,,,,
187,10/18/19 06:18:18 PM,107.813,17.665,,0.000,,,,
188,10/18/19 06:19:38 PM,,,100.398,,,,,
189,10/18/19 06:20:18 PM,107.813,17.665,,0.001,,,,
190,10/18/19 06:21:38 PM,,,100.409,,,,,
191,10/18/19 06:22:18 PM,107.822,17.665,,0.001,,,,
192,10/18/19 06:23:38 PM,,,100.409,,,,,
193,10/18/19 06:24:18 PM,107.813,17.665,,0.000,,,,
194,10/18/19 06:25:38 PM,,,100.398,,,,,
195,10/18/19 06:26:18 PM,107.832,17.665,,0.003,,,,
196,10/18/19 06:27:38 PM,,,100.409,,,,,
197,10/18/19 06:28:18 PM,107.832,17.665,,0.002,,,,
198,10/18/19 06:29:38 PM,,,100.398,,,,,
199,10/18/19 06:30:18 PM,107.832,17.665,,0.002,,,,
200,10/18/19 06:31:38 PM,,,100.419,,,,,
201,10/18/19 06:32:18 PM,107.835,17.760,,0.002,,,,
202,10/18/19 06:33:38 PM,,,100.409,,,,,
203,10/18/19 06:34:18 PM,107.832,17.665,,0.002,,,,
204,10/18/19 06:35:38 PM,,,100.409,,,,,
205,10/18/19 06:36:18 PM,107.822,17.665,,0.001,,,,
206,10/18/19 06:37:38 PM,,,100.415,,,,,
207,10/18/19 06:38:18 PM,107.832,17.665,,0.001,,,,
208,10/18/19 06:39:38 PM,,,100.415,,,,,
209,10/18/19 06:40:18 PM,107.832,17.665,,0.001,,,,
210,10/18/19 06:41:38 PM,,,100.415,,,,,
211,10/18/19 06:42:18 PM,107.841,17.665,,0.002,,,,
212,10/18/19 06:43:38 PM,,,100.415,,,,,
213,10/18/19 06:44:18 PM,107.851,17.665,,0.003,,,,
214,10/18/19 06:45:38 PM,,,100.426,,,,,
215,10/18/19 06:46:18 PM,107.841,17.665,,0.002,,,,
216,10/18/19 06:47:38 PM,,,100.415,,,,,
217,10/18/19 06:48:18 PM,107.841,17.665,,0.002,,,,
218,10/18/19 06:49:38 PM,,,100.426,,,,,
219,10/18/19 06:50:18 PM,107.851,17.665,,0.003,,,,
220,10/18/19 06:51:38 PM,,,100.412,,,,,
221,10/18/19 06:52:18 PM,107.841,17.665,,0.002,,,,
222,10/18/19 06:53:38 PM,,,100.422,,,,,
223,10/18/19 06:54:18 PM,107.851,17.665,,0.003,,,,
224,10/18/19 06:55:38 PM,,,100.422,,,,,
225,10/18/19 06:56:18 PM,107.851,17.665,,0.003,,,,
226,10/18/19 06:57:38 PM,,,100.412,,,,,
227,10/18/19 06:58:18 PM,107.851,17.665,,0.003,,,,
228,10/18/19 06:59:38 PM,,,100.419,,,,,
229,10/18/19 07:00:18 PM,107.851,17.665,,0.003,,,,
230,10/18/19 07:01:38 PM,,,100.419,,,,,
231,10/18/19 07:02:18 PM,107.855,17.760,,0.003,,,,
232,10/18/19 07:03:38 PM,,,100.440,,,,,
233,10/18/19 07:04:18 PM,107.861,17.665,,0.002,,,,
234,10/18/19 07:05:38 PM,,,100.436,,,,,
235,10/18/19 07:06:18 PM,107.861,17.665,,0.002,,,,
236,10/18/19 07:07:38 PM,,,100.447,,,,,
237,10/18/19 07:08:18 PM,107.870,17.665,,0.002,,,,
238,10/18/19 07:09:38 PM,,,100.436,,,,,
239,10/18/19 07:10:18 PM,107.861,17.665,,0.002,,,,
240,10/18/19 07:11:38 PM,,,100.443,,,,,
241,10/18/19 07:12:18 PM,107.870,17.665,,0.002,,,,
242,10/18/19 07:13:38 PM,,,100.454,,,,,
243,10/18/19 07:14:18 PM,107.880,17.665,,0.002,,,,
244,10/18/19 07:15:38 PM,,,100.454,,,,,
245,10/18/19 07:16:18 PM,107.870,17.665,,0.001,,,,
246,10/18/19 07:17:38 PM,,,100.454,,,,,
247,10/18/19 07:18:18 PM,107.884,17.760,,0.003,,,,
248,10/18/19 07:19:38 PM,,,100.461,,,,,
249,10/18/19 07:20:18 PM,107.890,17.665,,0.003,,,,
250,10/18/19 07:21:38 PM,,,100.461,,,,,
251,10/18/19 07:22:18 PM,107.880,17.665,,0.002,,,,
252,10/18/19 07:23:38 PM,,,100.461,,,,,
253,10/18/19 07:24:18 PM,107.893,17.760,,0.003,,,,
254,10/18/19 07:25:38 PM,,,100.457,,,,,
255,10/18/19 07:26:18 PM,107.899,17.665,,0.004,,,,
256,10/18/19 07:27:38 PM,,,100.468,,,,,
257,10/18/19 07:28:18 PM,107.903,17.760,,0.004,,,,
258,10/18/19 07:29:38 PM,,,100.457,,,,,
259,10/18/19 07:30:18 PM,107.899,17.665,,0.003,,,,
260,10/18/19 07:31:38 PM,,,100.479,,,,,
261,10/18/19 07:32:18 PM,107.903,17.760,,0.003,,,,
262,10/18/19 07:33:38 PM,,,100.464,,,,,
263,10/18/19 07:34:18 PM,107.913,17.760,,0.004,,,,
264,10/18/19 07:35:38 PM,,,100.475,,,,,
265,10/18/19 07:36:18 PM,107.903,17.760,,0.003,,,,
266,10/18/19 07:37:38 PM,,,100.464,,,,,
267,10/18/19 07:38:18 PM,107.909,17.665,,0.004,,,,
268,10/18/19 07:39:38 PM,,,100.475,,,,,
269,10/18/19 07:40:18 PM,107.909,17.665,,0.003,,,,
270,10/18/19 07:41:38 PM,,,100.482,,,,,
271,10/18/19 07:42:18 PM,107.909,17.665,,0.003,,,,
272,10/18/19 07:43:38 PM,,,100.471,,,,,
273,10/18/19 07:44:18 PM,107.899,17.665,,0.003,,,,
274,10/18/19 07:45:38 PM,,,100.460,,,,,
275,10/18/19 07:46:18 PM,107.903,17.760,,0.004,,,,
276,10/18/19 07:47:38 PM,,,100.471,,,,,
277,10/18/19 07:48:18 PM,107.919,17.665,,0.004,,,,
278,10/18/19 07:49:38 PM,,,100.493,,,,,
279,10/18/19 07:50:18 PM,107.922,17.760,,0.004,,,,
280,10/18/19 07:51:38 PM,,,100.467,,,,,
281,10/18/19 07:52:18 PM,107.919,17.665,,0.005,,,,
282,10/18/19 07:53:38 PM,,,100.478,,,,,
283,10/18/19 07:54:18 PM,107.909,17.665,,0.002,,,,
284,10/18/19 07:55:38 PM,,,100.489,,,,,
285,10/18/19 07:56:18 PM,107.909,17.665,,0.002,,,,
286,10/18/19 07:57:38 PM,,,100.489,,,,,
287,10/18/19 07:58:18 PM,107.919,17.665,,0.003,,,,
288,10/18/19 07:59:38 PM,,,100.478,,,,,
289,10/18/19 08:00:18 PM,107.919,17.665,,0.004,,,,
290,10/18/19 08:01:38 PM,,,100.485,,,,,
291,10/18/19 08:02:18 PM,107.919,17.665,,0.003,,,,
292,10/18/19 08:03:38 PM,,,100.485,,,,,
293,10/18/19 08:04:18 PM,107.941,17.760,,0.005,,,,
294,10/18/19 08:05:38 PM,,,100.496,,,,,
295,10/18/19 08:06:18 PM,107.928,17.665,,0.003,,,,
296,10/18/19 08:07:38 PM,,,100.507,,,,,
297,10/18/19 08:08:18 PM,107.919,17.665,,0.001,,,,
298,10/18/19 08:09:38 PM,,,100.496,,,,,
299,10/18/19 08:10:18 PM,107.928,17.665,,0.003,,,,
300,10/18/19 08:11:38 PM,,,100.492,,,,,
301,10/18/19 08:12:18 PM,107.938,17.665,,0.004,,,,
302,10/18/19 08:13:38 PM,,,100.503,,,,,
303,10/18/19 08:14:18 PM,107.941,17.760,,0.004,,,,
304,10/18/19 08:15:38 PM,,,100.503,,,,,
305,10/18/19 08:16:18 PM,107.941,17.760,,0.004,,,,
