"Plot Title: v2"
"#","Date Time, GMT-03:00","Volt, V (LGR S/N: 10463102, SEN S/N: 10463102)","Temp, °C (LGR S/N: 10463102, SEN S/N: 10463102)","Host Connected (LGR S/N: 10463102)","Stopped (LGR S/N: 10463102)","End Of File (LGR S/N: 10463102)"
69,10/18/19 06:11:40 PM,0.35104,21.032,,,
70,10/18/19 06:13:40 PM,0.35104,21.008,,,
71,10/18/19 06:15:40 PM,0.35104,20.984,,,
72,10/18/19 06:17:40 PM,0.35104,20.960,,,
73,10/18/19 06:19:40 PM,0.35104,20.936,,,
74,10/18/19 06:21:40 PM,0.35104,20.913,,,
75,10/18/19 06:23:40 PM,0.35104,20.913,,,
76,10/18/19 06:25:40 PM,0.35104,20.889,,,
77,10/18/19 06:27:40 PM,0.35104,20.865,,,
78,10/18/19 06:29:40 PM,0.35104,20.865,,,
79,10/18/19 06:31:40 PM,0.35104,20.841,,,
80,10/18/19 06:33:40 PM,0.35104,20.817,,,
81,10/18/19 06:35:40 PM,0.35104,20.793,,,
82,10/18/19 06:37:40 PM,0.35104,20.770,,,
83,10/18/19 06:39:40 PM,0.35104,20.770,,,
84,10/18/19 06:41:40 PM,0.35104,20.746,,,
85,10/18/19 06:43:40 PM,0.35104,20.722,,,
86,10/18/19 06:45:40 PM,0.35104,20.698,,,
87,10/18/19 06:47:40 PM,0.35104,20.674,,,
88,10/18/19 06:49:40 PM,0.35104,20.674,,,
89,10/18/19 06:51:40 PM,0.35104,20.650,,,
90,10/18/19 06:53:40 PM,0.35104,20.627,,,
91,10/18/19 06:55:40 PM,0.35104,20.603,,,
92,10/18/19 06:57:40 PM,0.35104,20.603,,,
93,10/18/19 06:59:40 PM,0.35104,20.579,,,
94,10/18/19 07:01:40 PM,0.35043,20.555,,,
95,10/18/19 07:03:40 PM,0.35043,20.531,,,
96,10/18/19 07:05:40 PM,0.35043,20.531,,,
97,10/18/19 07:07:40 PM,0.35043,20.507,,,
98,10/18/19 07:09:40 PM,0.35043,20.484,,,
99,10/18/19 07:11:40 PM,0.35104,20.484,,,
100,10/18/19 07:13:40 PM,0.35043,20.436,,,
101,10/18/19 07:15:40 PM,0.35043,20.436,,,
102,10/18/19 07:17:40 PM,0.35043,20.436,,,
103,10/18/19 07:19:40 PM,0.35043,20.412,,,
104,10/18/19 07:21:40 PM,0.35043,20.388,,,
105,10/18/19 07:23:40 PM,0.35043,20.365,,,
106,10/18/19 07:25:40 PM,0.35043,20.341,,,
107,10/18/19 07:27:40 PM,0.35043,20.341,,,
108,10/18/19 07:29:40 PM,0.35043,20.317,,,
109,10/18/19 07:31:40 PM,0.35043,20.293,,,
110,10/18/19 07:33:40 PM,0.35043,20.293,,,
111,10/18/19 07:35:40 PM,0.35043,20.269,,,
112,10/18/19 07:37:40 PM,0.35043,20.246,,,
113,10/18/19 07:39:40 PM,0.35043,20.246,,,
114,10/18/19 07:41:40 PM,0.35043,20.222,,,
115,10/18/19 07:43:40 PM,0.35043,20.198,,,
116,10/18/19 07:45:40 PM,0.35043,20.198,,,
117,10/18/19 07:47:40 PM,0.35043,20.174,,,
118,10/18/19 07:49:40 PM,0.35043,20.174,,,
119,10/18/19 07:51:40 PM,0.35043,20.150,,,
120,10/18/19 07:53:40 PM,0.35043,20.126,,,
121,10/18/19 07:55:40 PM,0.35043,20.103,,,
122,10/18/19 07:57:40 PM,0.35043,20.103,,,
123,10/18/19 07:59:40 PM,0.35043,20.103,,,
124,10/18/19 08:01:40 PM,0.35043,20.079,,,
125,10/18/19 08:03:40 PM,0.35043,20.055,,,
126,10/18/19 08:05:40 PM,0.35043,20.055,,,
127,10/18/19 08:07:40 PM,0.35043,20.031,,,
128,10/18/19 08:09:40 PM,0.35043,20.007,,,
129,10/18/19 08:11:40 PM,0.35043,19.984,,,
130,10/18/19 08:13:40 PM,0.34982,19.984,,,
131,10/18/19 08:15:40 PM,0.35043,19.960,,,
132,10/18/19 08:17:40 PM,0.35043,19.936,,,
133,10/18/19 08:19:40 PM,0.35043,19.936,,,
134,10/18/19 08:21:40 PM,0.35043,19.912,,,
135,10/18/19 08:23:40 PM,0.35043,19.912,,,
136,10/18/19 08:25:40 PM,0.35043,19.888,,,
137,10/18/19 08:27:40 PM,0.35043,19.888,,,
138,10/18/19 08:29:40 PM,0.35043,19.865,,,
139,10/18/19 08:31:40 PM,0.35043,38.115,,,
140,10/18/19 08:33:40 PM,0.35043,41.385,,,
141,10/18/19 08:35:40 PM,0.35043,41.913,,,
142,10/18/19 08:37:40 PM,0.35043,19.793,,,
143,10/18/19 08:39:40 PM,0.35043,19.793,,,
144,10/18/19 08:41:40 PM,0.35043,19.770,,,
145,10/18/19 08:43:40 PM,0.34982,19.746,,,
146,10/18/19 08:45:40 PM,0.35043,19.746,,,
147,10/18/19 08:47:40 PM,0.34982,19.722,,,
148,10/18/19 08:49:40 PM,0.35043,19.722,,,
149,10/18/19 08:51:40 PM,0.34982,19.698,,,
150,10/18/19 08:53:40 PM,0.35043,19.674,,,
151,10/18/19 08:55:40 PM,0.34982,19.674,,,
152,10/18/19 08:57:40 PM,0.35043,19.651,,,
153,10/18/19 08:59:40 PM,0.34982,19.651,,,
154,10/18/19 09:01:40 PM,0.35043,19.627,,,
155,10/18/19 09:03:40 PM,0.35043,19.603,,,
156,10/18/19 09:05:40 PM,0.35043,19.579,,,
157,10/18/19 09:07:40 PM,0.35043,19.579,,,
158,10/18/19 09:09:40 PM,0.35043,19.555,,,
159,10/18/19 09:11:40 PM,0.35043,19.555,,,
160,10/18/19 09:13:40 PM,0.35043,19.555,,,
161,10/18/19 09:15:40 PM,0.35043,20.674,,,
162,10/18/19 09:17:40 PM,0.35043,19.603,,,
163,10/18/19 09:19:40 PM,0.34982,19.579,,,
164,10/18/19 09:21:40 PM,0.34982,19.579,,,
165,10/18/19 09:23:40 PM,0.34982,19.555,,,
166,10/18/19 09:25:40 PM,0.35043,19.555,,,
167,10/18/19 09:27:40 PM,0.35043,19.508,,,
168,10/18/19 09:29:40 PM,0.35043,19.484,,,
169,10/18/19 09:31:40 PM,0.35043,19.484,,,
170,10/18/19 09:33:40 PM,0.35043,19.841,,,
171,10/18/19 09:35:40 PM,0.35043,19.436,,,
172,10/18/19 09:37:40 PM,0.35043,19.436,,,
173,10/18/19 09:39:40 PM,0.35043,19.413,,,
174,10/18/19 09:41:40 PM,0.35043,19.389,,,
175,10/18/19 09:43:40 PM,0.34982,19.389,,,
176,10/18/19 09:45:40 PM,0.35043,19.365,,,
177,10/18/19 09:47:40 PM,0.35043,19.365,,,
178,10/18/19 09:49:40 PM,0.35043,19.341,,,
179,10/18/19 09:51:40 PM,0.35043,19.365,,,
180,10/18/19 09:53:40 PM,0.35043,19.365,,,
181,10/18/19 09:55:40 PM,0.35043,19.365,,,
182,10/18/19 09:57:40 PM,0.35043,19.318,,,
183,10/18/19 09:59:40 PM,0.35043,19.365,,,
184,10/18/19 10:01:40 PM,0.35043,19.151,,,
185,10/18/19 10:03:40 PM,0.34982,19.127,,,
186,10/18/19 10:05:40 PM,0.35043,19.127,,,
187,10/18/19 10:07:40 PM,0.34982,19.103,,,
188,10/18/19 10:09:40 PM,0.35043,19.080,,,
189,10/18/19 10:11:40 PM,0.34982,19.080,,,
190,10/18/19 10:13:40 PM,0.35043,19.056,,,
191,10/18/19 10:15:40 PM,0.35043,19.056,,,
192,10/18/19 10:17:40 PM,0.35043,19.032,,,
193,10/18/19 10:19:40 PM,0.35043,19.032,,,
194,10/18/19 10:21:40 PM,0.35043,19.008,,,
195,10/18/19 10:23:40 PM,0.35043,18.985,,,
196,10/18/19 10:25:40 PM,0.35043,18.985,,,
197,10/18/19 10:27:40 PM,0.34982,18.937,,,
198,10/18/19 10:29:40 PM,0.35043,18.961,,,
199,10/18/19 10:31:40 PM,0.35043,18.937,,,
200,10/18/19 10:33:40 PM,0.35043,18.913,,,
201,10/18/19 10:35:40 PM,0.35043,18.889,,,
202,10/18/19 10:37:40 PM,0.35043,18.866,,,
203,10/18/19 10:39:40 PM,0.35043,18.866,,,
204,10/18/19 10:41:40 PM,0.34982,18.866,,,
205,10/18/19 10:43:40 PM,0.35043,18.818,,,
206,10/18/19 10:45:40 PM,0.35043,18.818,,,
207,10/18/19 10:47:40 PM,0.35043,18.794,,,
208,10/18/19 10:49:40 PM,0.35043,18.794,,,
209,10/18/19 10:51:40 PM,0.34982,18.771,,,
210,10/18/19 10:53:40 PM,0.34982,18.747,,,
211,10/18/19 10:55:40 PM,0.35043,18.747,,,
212,10/18/19 10:57:40 PM,0.34982,18.699,,,
213,10/18/19 10:59:40 PM,0.34982,18.699,,,
214,10/18/19 11:01:40 PM,0.35043,18.699,,,
215,10/18/19 11:03:40 PM,0.35043,18.675,,,
216,10/18/19 11:05:40 PM,0.34982,18.675,,,
217,10/18/19 11:07:40 PM,0.34982,18.628,,,
218,10/18/19 11:09:40 PM,0.35043,18.628,,,
219,10/18/19 11:11:40 PM,0.35043,18.628,,,
220,10/18/19 11:13:40 PM,0.35043,18.604,,,
221,10/18/19 11:15:40 PM,0.35043,18.604,,,
222,10/18/19 11:17:40 PM,0.35043,18.580,,,
223,10/18/19 11:19:40 PM,0.35043,18.557,,,
224,10/18/19 11:21:40 PM,0.35043,18.557,,,
225,10/18/19 11:23:40 PM,0.35043,18.533,,,
226,10/18/19 11:25:40 PM,0.35043,18.509,,,
227,10/18/19 11:27:40 PM,0.34982,18.509,,,
228,10/18/19 11:29:40 PM,0.34982,18.485,,,
229,10/18/19 11:31:40 PM,0.34982,18.461,,,
230,10/18/19 11:33:40 PM,0.34982,18.461,,,
231,10/18/19 11:35:40 PM,0.34982,18.438,,,
232,10/18/19 11:37:40 PM,0.34982,18.414,,,
233,10/18/19 11:39:40 PM,0.34982,18.414,,,
234,10/18/19 11:41:40 PM,0.34982,18.414,,,
235,10/18/19 11:43:40 PM,0.34982,18.390,,,
236,10/18/19 11:45:40 PM,0.34982,18.366,,,
237,10/18/19 11:47:40 PM,0.34982,18.366,,,
238,10/18/19 11:49:40 PM,0.34982,18.343,,,
239,10/18/19 11:51:40 PM,0.34982,18.319,,,
240,10/18/19 11:53:40 PM,0.34982,18.319,,,
241,10/18/19 11:55:40 PM,0.34982,18.295,,,
242,10/18/19 11:57:40 PM,0.34982,18.271,,,
243,10/18/19 11:59:40 PM,0.34982,18.271,,,
244,10/19/19 12:01:40 AM,0.34982,18.247,,,
245,10/19/19 12:03:40 AM,0.34982,18.247,,,
246,10/19/19 12:05:40 AM,0.34982,18.224,,,
247,10/19/19 12:07:40 AM,0.34982,18.224,,,
248,10/19/19 12:09:40 AM,0.34982,18.200,,,
249,10/19/19 12:11:40 AM,0.34982,18.176,,,
250,10/19/19 12:13:40 AM,0.34982,18.152,,,
251,10/19/19 12:15:40 AM,0.34982,18.176,,,
252,10/19/19 12:17:40 AM,0.34982,18.129,,,
253,10/19/19 12:19:40 AM,0.34982,18.129,,,
254,10/19/19 12:21:40 AM,0.34982,18.105,,,
255,10/19/19 12:23:40 AM,0.34982,18.105,,,
256,10/19/19 12:25:40 AM,0.34982,18.105,,,
257,10/19/19 12:27:40 AM,0.34982,18.057,,,
258,10/19/19 12:29:40 AM,0.34982,18.081,,,
259,10/19/19 12:31:40 AM,0.34982,18.057,,,
260,10/19/19 12:33:40 AM,0.34982,18.010,,,
261,10/19/19 12:35:40 AM,0.34982,18.010,,,
262,10/19/19 12:37:40 AM,0.34982,18.010,,,
263,10/19/19 12:39:40 AM,0.34982,17.986,,,
264,10/19/19 12:41:40 AM,0.34982,17.962,,,
265,10/19/19 12:43:40 AM,0.34982,17.938,,,
266,10/19/19 12:45:40 AM,0.34982,17.938,,,
267,10/19/19 12:47:40 AM,0.34982,17.938,,,
268,10/19/19 12:49:40 AM,0.34982,17.915,,,
269,10/19/19 12:51:40 AM,0.34982,17.915,,,
270,10/19/19 12:53:40 AM,0.34982,17.891,,,
271,10/19/19 12:55:40 AM,0.34982,17.867,,,
272,10/19/19 12:57:40 AM,0.34982,17.867,,,
273,10/19/19 12:59:40 AM,0.34982,17.843,,,
274,10/19/19 01:01:40 AM,0.34982,17.843,,,
275,10/19/19 01:03:40 AM,0.34982,17.819,,,
276,10/19/19 01:05:40 AM,0.34982,17.819,,,
277,10/19/19 01:07:40 AM,0.34982,17.796,,,
278,10/19/19 01:09:40 AM,0.34982,17.796,,,
279,10/19/19 01:11:40 AM,0.34982,17.748,,,
280,10/19/19 01:13:40 AM,0.34982,17.748,,,
281,10/19/19 01:15:40 AM,0.34982,17.748,,,
282,10/19/19 01:17:40 AM,0.34982,17.724,,,
283,10/19/19 01:19:40 AM,0.34921,17.724,,,
284,10/19/19 01:21:40 AM,0.34921,17.701,,,
285,10/19/19 01:23:40 AM,0.34921,17.677,,,
286,10/19/19 01:25:40 AM,0.34921,17.677,,,
287,10/19/19 01:27:40 AM,0.34921,17.653,,,
288,10/19/19 01:29:40 AM,0.34921,17.653,,,
289,10/19/19 01:31:40 AM,0.34921,17.653,,,
290,10/19/19 01:33:40 AM,0.34921,17.629,,,
291,10/19/19 01:35:40 AM,0.34921,17.605,,,
292,10/19/19 01:37:40 AM,0.34921,17.582,,,
293,10/19/19 01:39:40 AM,0.34921,17.582,,,
294,10/19/19 01:41:40 AM,0.34921,17.558,,,
295,10/19/19 01:43:40 AM,0.34921,17.558,,,
296,10/19/19 01:45:40 AM,0.34921,17.534,,,
297,10/19/19 01:47:40 AM,0.34921,17.534,,,
298,10/19/19 01:49:40 AM,0.34921,17.510,,,
299,10/19/19 01:51:40 AM,0.34921,17.510,,,
300,10/19/19 01:53:40 AM,0.34921,17.486,,,
301,10/19/19 01:55:40 AM,0.34921,17.463,,,
302,10/19/19 01:57:40 AM,0.34921,17.463,,,
303,10/19/19 01:59:40 AM,0.34921,17.463,,,
304,10/19/19 02:01:40 AM,0.34921,17.439,,,
305,10/19/19 02:03:40 AM,0.34921,17.415,,,
306,10/19/19 02:05:40 AM,0.34921,17.415,,,
307,10/19/19 02:07:40 AM,0.34921,17.415,,,
308,10/19/19 02:09:40 AM,0.34921,17.344,,,
309,10/19/19 02:11:40 AM,0.34921,17.368,,,
310,10/19/19 02:13:40 AM,0.34921,17.368,,,
311,10/19/19 02:15:40 AM,0.34921,17.344,,,
312,10/19/19 02:17:40 AM,0.34921,17.320,,,
313,10/19/19 02:19:40 AM,0.34921,17.296,,,
314,10/19/19 02:21:40 AM,0.34921,17.296,,,
315,10/19/19 02:23:40 AM,0.34921,17.296,,,
316,10/19/19 02:25:40 AM,0.34921,17.272,,,
317,10/19/19 02:27:40 AM,0.34921,17.272,,,
318,10/19/19 02:29:40 AM,0.34921,17.249,,,
319,10/19/19 02:31:40 AM,0.34921,17.225,,,
320,10/19/19 02:33:40 AM,0.34921,17.225,,,
321,10/19/19 02:35:40 AM,0.34921,17.201,,,
322,10/19/19 02:37:40 AM,0.34921,17.201,,,
323,10/19/19 02:39:40 AM,0.34921,17.177,,,
324,10/19/19 02:41:40 AM,0.34921,17.177,,,
325,10/19/19 02:43:40 AM,0.34921,17.153,,,
326,10/19/19 02:45:40 AM,0.34921,17.153,,,
327,10/19/19 02:47:40 AM,0.34921,17.130,,,
328,10/19/19 02:49:40 AM,0.34921,17.106,,,
329,10/19/19 02:51:40 AM,0.34921,17.130,,,
330,10/19/19 02:53:40 AM,0.34921,17.082,,,
331,10/19/19 02:55:40 AM,0.34921,17.082,,,
332,10/19/19 02:57:40 AM,0.34921,17.082,,,
333,10/19/19 02:59:40 AM,0.34921,17.034,,,
334,10/19/19 03:01:40 AM,0.34921,17.034,,,
335,10/19/19 03:03:40 AM,0.34921,17.034,,,
336,10/19/19 03:05:40 AM,0.34921,17.011,,,
337,10/19/19 03:07:40 AM,0.34921,16.987,,,
338,10/19/19 03:09:40 AM,0.34921,16.987,,,
339,10/19/19 03:11:40 AM,0.34921,16.963,,,
340,10/19/19 03:13:40 AM,0.34921,16.963,,,
341,10/19/19 03:15:40 AM,0.34921,16.963,,,
342,10/19/19 03:17:40 AM,0.34921,16.915,,,
343,10/19/19 03:19:40 AM,0.34921,16.939,,,
344,10/19/19 03:21:40 AM,0.34921,16.915,,,
345,10/19/19 03:23:40 AM,0.34921,16.915,,,
346,10/19/19 03:25:40 AM,0.34921,16.892,,,
347,10/19/19 03:27:40 AM,0.34921,16.868,,,
348,10/19/19 03:29:40 AM,0.34921,16.868,,,
349,10/19/19 03:31:40 AM,0.34921,16.844,,,
350,10/19/19 03:33:40 AM,0.34921,16.844,,,
351,10/19/19 03:35:40 AM,0.34921,16.820,,,
352,10/19/19 03:37:40 AM,0.34921,16.820,,,
353,10/19/19 03:39:40 AM,0.34921,16.796,,,
354,10/19/19 03:41:40 AM,0.34921,16.796,,,
355,10/19/19 03:43:40 AM,0.34921,16.773,,,
356,10/19/19 03:45:40 AM,0.34921,16.773,,,
357,10/19/19 03:47:40 AM,0.34921,16.773,,,
358,10/19/19 03:49:40 AM,0.34921,16.749,,,
359,10/19/19 03:51:40 AM,0.34982,16.725,,,
360,10/19/19 03:53:40 AM,0.34921,16.725,,,
361,10/19/19 03:55:40 AM,0.34921,16.725,,,
362,10/19/19 03:57:40 AM,0.34921,16.677,,,
363,10/19/19 03:59:40 AM,0.34921,16.701,,,
364,10/19/19 04:01:40 AM,0.34921,16.654,,,
365,10/19/19 04:03:40 AM,0.34921,16.654,,,
366,10/19/19 04:05:40 AM,0.34921,16.630,,,
367,10/19/19 04:07:40 AM,0.34921,16.630,,,
368,10/19/19 04:09:40 AM,0.34921,16.630,,,
369,10/19/19 04:11:40 AM,0.34921,16.606,,,
370,10/19/19 04:13:40 AM,0.34921,16.582,,,
371,10/19/19 04:15:40 AM,0.34921,16.582,,,
372,10/19/19 04:17:40 AM,0.34921,16.582,,,
373,10/19/19 04:19:40 AM,0.34921,16.534,,,
374,10/19/19 04:21:40 AM,0.34921,16.558,,,
375,10/19/19 04:23:40 AM,0.34921,16.534,,,
376,10/19/19 04:25:40 AM,0.34921,16.534,,,
377,10/19/19 04:27:40 AM,0.34921,16.511,,,
378,10/19/19 04:29:40 AM,0.34921,16.487,,,
379,10/19/19 04:31:40 AM,0.34921,16.487,,,
380,10/19/19 04:33:40 AM,0.34921,16.463,,,
381,10/19/19 04:35:40 AM,0.34921,16.439,,,
382,10/19/19 04:37:40 AM,0.34921,16.463,,,
383,10/19/19 04:39:40 AM,0.34921,16.439,,,
384,10/19/19 04:41:40 AM,0.34921,16.415,,,
385,10/19/19 04:43:40 AM,0.34921,16.415,,,
386,10/19/19 04:45:40 AM,0.34921,16.392,,,
387,10/19/19 04:47:40 AM,0.34921,16.392,,,
388,10/19/19 04:49:40 AM,0.34921,16.368,,,
389,10/19/19 04:51:40 AM,0.34921,16.368,,,
390,10/19/19 04:53:40 AM,0.34921,16.344,,,
391,10/19/19 04:55:40 AM,0.34921,16.344,,,
392,10/19/19 04:57:40 AM,0.34921,16.320,,,
393,10/19/19 04:59:40 AM,0.34860,16.320,,,
394,10/19/19 05:01:40 AM,0.34921,16.296,,,
395,10/19/19 05:03:40 AM,0.34921,16.296,,,
396,10/19/19 05:05:40 AM,0.34860,16.272,,,
397,10/19/19 05:07:40 AM,0.34921,16.272,,,
398,10/19/19 05:09:40 AM,0.34921,16.249,,,
399,10/19/19 05:11:40 AM,0.34921,16.249,,,
400,10/19/19 05:13:40 AM,0.34860,16.225,,,
401,10/19/19 05:15:40 AM,0.34921,16.225,,,
402,10/19/19 05:17:40 AM,0.34860,16.201,,,
403,10/19/19 05:19:40 AM,0.34921,16.201,,,
404,10/19/19 05:21:40 AM,0.34921,16.177,,,
405,10/19/19 05:23:40 AM,0.34921,16.177,,,
406,10/19/19 05:25:40 AM,0.34860,16.153,,,
407,10/19/19 05:27:40 AM,0.34860,16.129,,,
408,10/19/19 05:29:40 AM,0.34921,16.106,,,
409,10/19/19 05:31:40 AM,0.34921,16.129,,,
410,10/19/19 05:33:40 AM,0.34921,16.106,,,
411,10/19/19 05:35:40 AM,0.34921,16.082,,,
412,10/19/19 05:37:40 AM,0.34860,16.082,,,
413,10/19/19 05:39:40 AM,0.34860,16.058,,,
414,10/19/19 05:41:40 AM,0.34921,16.058,,,
415,10/19/19 05:43:40 AM,0.34860,16.034,,,
416,10/19/19 05:45:40 AM,0.34921,16.034,,,
417,10/19/19 05:47:40 AM,0.34860,16.010,,,
418,10/19/19 05:49:40 AM,0.34921,15.986,,,
419,10/19/19 05:51:40 AM,0.34860,15.986,,,
420,10/19/19 05:53:40 AM,0.34860,15.986,,,
421,10/19/19 05:55:40 AM,0.34860,15.963,,,
422,10/19/19 05:57:40 AM,0.34860,15.963,,,
423,10/19/19 05:59:40 AM,0.34860,15.939,,,
424,10/19/19 06:01:40 AM,0.34860,15.939,,,
425,10/19/19 06:03:40 AM,0.34860,15.915,,,
426,10/19/19 06:05:40 AM,0.34860,15.915,,,
427,10/19/19 06:07:40 AM,0.34860,15.915,,,
428,10/19/19 06:09:40 AM,0.34860,15.891,,,
429,10/19/19 06:11:40 AM,0.34860,15.867,,,
430,10/19/19 06:13:40 AM,0.34860,15.867,,,
431,10/19/19 06:15:40 AM,0.34860,15.843,,,
432,10/19/19 06:17:40 AM,0.34860,15.843,,,
433,10/19/19 06:19:40 AM,0.34860,15.843,,,
434,10/19/19 06:21:40 AM,0.34860,15.843,,,
435,10/19/19 06:23:40 AM,0.34860,15.796,,,
436,10/19/19 06:25:40 AM,0.34860,15.819,,,
437,10/19/19 06:27:40 AM,0.34860,15.772,,,
438,10/19/19 06:29:40 AM,0.34860,15.772,,,
439,10/19/19 06:31:40 AM,0.34860,15.772,,,
440,10/19/19 06:33:40 AM,0.34860,15.748,,,
441,10/19/19 06:35:40 AM,0.34799,15.748,,,
442,10/19/19 06:37:40 AM,0.34799,15.748,,,
443,10/19/19 06:39:40 AM,0.34799,15.724,,,
444,10/19/19 06:41:40 AM,0.34799,15.724,,,
445,10/19/19 06:43:40 AM,0.34799,15.700,,,
446,10/19/19 06:45:40 AM,0.34799,15.700,,,
447,10/19/19 06:47:40 AM,0.34799,15.676,,,
448,10/19/19 06:49:40 AM,0.34799,15.676,,,
449,10/19/19 06:51:40 AM,0.34799,15.676,,,
450,10/19/19 06:53:40 AM,0.34799,15.652,,,
451,10/19/19 06:55:40 AM,0.34799,15.652,,,
452,10/19/19 06:57:40 AM,0.34799,15.652,,,
453,10/19/19 06:59:40 AM,0.34799,15.629,,,
454,10/19/19 07:01:40 AM,0.34799,15.629,,,
455,10/19/19 07:03:40 AM,0.34799,15.629,,,
456,10/19/19 07:05:40 AM,0.34799,15.605,,,
457,10/19/19 07:07:40 AM,0.34799,15.605,,,
458,10/19/19 07:09:40 AM,0.34799,15.605,,,
459,10/19/19 07:11:40 AM,0.34799,15.581,,,
460,10/19/19 07:13:40 AM,0.34799,15.557,,,
461,10/19/19 07:15:40 AM,0.34799,15.557,,,
462,10/19/19 07:17:40 AM,0.34799,15.557,,,
463,10/19/19 07:19:40 AM,0.34799,15.557,,,
464,10/19/19 07:21:40 AM,0.34799,15.557,,,
465,10/19/19 07:23:40 AM,0.34799,15.533,,,
466,10/19/19 07:25:40 AM,0.34799,15.533,,,
467,10/19/19 07:27:40 AM,0.34799,15.509,,,
468,10/19/19 07:29:40 AM,0.34799,15.509,,,
469,10/19/19 07:31:40 AM,0.34799,15.509,,,
470,10/19/19 07:33:40 AM,0.34799,15.509,,,
471,10/19/19 07:35:40 AM,0.34799,15.485,,,
472,10/19/19 07:37:40 AM,0.34799,15.485,,,
