"Plot Title: V1"
"#","Date Time, GMT-03:00","Volt, V (LGR S/N: 10453363, SEN S/N: 10453363)","Temp, °C (LGR S/N: 10453363, SEN S/N: 10453363)","Host Connected (LGR S/N: 10453363)","Stopped (LGR S/N: 10453363)","End Of File (LGR S/N: 10453363)"
113,11/01/19 07:29:30 PM,0.41148,26.207,,,
114,11/01/19 07:31:30 PM,0.41148,26.207,,,
115,11/01/19 07:33:30 PM,0.41148,26.182,,,
116,11/01/19 07:35:30 PM,0.41148,26.158,,,
117,11/01/19 07:37:30 PM,0.41148,26.134,,,
118,11/01/19 07:39:30 PM,0.41148,26.085,,,
119,11/01/19 07:41:30 PM,0.41148,26.061,,,
120,11/01/19 07:43:30 PM,0.41148,26.036,,,
121,11/01/19 07:45:30 PM,0.41148,26.012,,,
122,11/01/19 07:47:30 PM,0.41148,26.012,,,
123,11/01/19 07:49:30 PM,0.41148,25.963,,,
124,11/01/19 07:51:30 PM,0.41148,25.939,,,
125,11/01/19 07:53:30 PM,0.41148,25.914,,,
126,11/01/19 07:55:30 PM,0.41148,25.890,,,
127,11/01/19 07:57:30 PM,0.41148,25.866,,,
128,11/01/19 07:59:30 PM,0.41148,25.841,,,
129,11/01/19 08:01:30 PM,0.41148,25.817,,,
130,11/01/19 08:03:30 PM,0.41148,25.793,,,
131,11/01/19 08:05:30 PM,0.41148,25.768,,,
132,11/01/19 08:07:30 PM,0.41148,25.744,,,
133,11/01/19 08:09:30 PM,0.41148,25.720,,,
134,11/01/19 08:11:30 PM,0.41148,25.695,,,
135,11/01/19 08:13:30 PM,0.41148,25.671,,,
136,11/01/19 08:15:30 PM,0.41148,25.647,,,
137,11/01/19 08:17:30 PM,0.41087,25.623,,,
138,11/01/19 08:19:30 PM,0.41148,25.598,,,
139,11/01/19 08:21:30 PM,0.41148,25.574,,,
140,11/01/19 08:23:30 PM,0.41087,25.550,,,
141,11/01/19 08:25:30 PM,0.41148,25.525,,,
142,11/01/19 08:27:30 PM,0.41148,25.501,,,
143,11/01/19 08:29:30 PM,0.41148,25.477,,,
144,11/01/19 08:31:30 PM,0.41148,25.477,,,
145,11/01/19 08:33:30 PM,0.41148,25.428,,,
146,11/01/19 08:35:30 PM,0.41148,25.428,,,
147,11/01/19 08:37:30 PM,0.41148,25.404,,,
148,11/01/19 08:39:30 PM,0.41148,25.380,,,
149,11/01/19 08:41:30 PM,0.41148,25.380,,,
150,11/01/19 08:43:30 PM,0.41148,25.355,,,
151,11/01/19 08:45:30 PM,0.41148,25.331,,,
152,11/01/19 08:47:30 PM,0.41148,25.283,,,
153,11/01/19 08:49:30 PM,0.41087,25.283,,,
154,11/01/19 08:51:30 PM,0.41148,25.258,,,
155,11/01/19 08:53:30 PM,0.41148,25.234,,,
156,11/01/19 08:55:30 PM,0.41148,25.210,,,
157,11/01/19 08:57:30 PM,0.41148,25.186,,,
158,11/01/19 08:59:30 PM,0.41148,25.186,,,
159,11/01/19 09:01:30 PM,0.41087,25.162,,,
160,11/01/19 09:03:30 PM,0.41148,25.162,,,
161,11/01/19 09:05:30 PM,0.41148,25.137,,,
162,11/01/19 09:07:30 PM,0.41148,25.113,,,
163,11/01/19 09:09:30 PM,0.41087,25.089,,,
164,11/01/19 09:11:30 PM,0.41148,25.065,,,
165,11/01/19 09:13:30 PM,0.41148,25.040,,,
166,11/01/19 09:15:30 PM,0.41148,25.016,,,
167,11/01/19 09:17:30 PM,0.41087,24.992,,,
168,11/01/19 09:19:30 PM,0.41087,24.968,,,
169,11/01/19 09:21:30 PM,0.41087,24.944,,,
170,11/01/19 09:23:30 PM,0.41148,24.944,,,
171,11/01/19 09:25:30 PM,0.41148,24.919,,,
172,11/01/19 09:27:30 PM,0.41148,24.871,,,
173,11/01/19 09:29:30 PM,0.41148,24.871,,,
174,11/01/19 09:31:30 PM,0.41148,24.871,,,
175,11/01/19 09:33:30 PM,0.41148,24.847,,,
176,11/01/19 09:35:30 PM,0.41148,24.847,,,
177,11/01/19 09:37:30 PM,0.41087,24.798,,,
178,11/01/19 09:39:30 PM,0.41148,24.798,,,
179,11/01/19 09:41:30 PM,0.41148,24.798,,,
180,11/01/19 09:43:30 PM,0.41148,24.774,,,
181,11/01/19 09:45:30 PM,0.41148,24.750,,,
182,11/01/19 09:47:30 PM,0.41148,24.726,,,
183,11/01/19 09:49:30 PM,0.41148,24.702,,,
184,11/01/19 09:51:30 PM,0.41148,24.702,,,
185,11/01/19 09:53:30 PM,0.41148,24.677,,,
186,11/01/19 09:55:30 PM,0.41148,24.677,,,
187,11/01/19 09:57:30 PM,0.41148,24.653,,,
188,11/01/19 09:59:30 PM,0.41087,24.629,,,
189,11/01/19 10:01:30 PM,0.41148,24.605,,,
190,11/01/19 10:03:30 PM,0.41148,24.581,,,
191,11/01/19 10:05:30 PM,0.41148,24.581,,,
192,11/01/19 10:07:30 PM,0.41148,24.557,,,
193,11/01/19 10:09:30 PM,0.41148,24.532,,,
194,11/01/19 10:11:30 PM,0.41087,24.508,,,
195,11/01/19 10:13:30 PM,0.41148,24.508,,,
196,11/01/19 10:15:30 PM,0.41087,24.484,,,
197,11/01/19 10:17:30 PM,0.41087,24.460,,,
198,11/01/19 10:19:30 PM,0.41148,24.460,,,
199,11/01/19 10:21:30 PM,0.41148,24.436,,,
200,11/01/19 10:23:30 PM,0.41087,24.412,,,
201,11/01/19 10:25:30 PM,0.41148,24.412,,,
202,11/01/19 10:27:30 PM,0.41148,24.388,,,
203,11/01/19 10:29:30 PM,0.41148,24.363,,,
204,11/01/19 10:31:30 PM,0.41148,24.363,,,
205,11/01/19 10:33:30 PM,0.41148,24.339,,,
206,11/01/19 10:35:30 PM,0.41148,24.315,,,
207,11/01/19 10:37:30 PM,0.41148,24.315,,,
208,11/01/19 10:39:30 PM,0.41148,24.291,,,
209,11/01/19 10:41:30 PM,0.41148,24.267,,,
210,11/01/19 10:43:30 PM,0.41148,24.267,,,
211,11/01/19 10:45:30 PM,0.41087,24.243,,,
212,11/01/19 10:47:30 PM,0.41148,24.219,,,
213,11/01/19 10:49:30 PM,0.41148,24.219,,,
214,11/01/19 10:51:30 PM,0.41148,24.195,,,
215,11/01/19 10:53:30 PM,0.41148,24.171,,,
216,11/01/19 10:55:30 PM,0.41148,24.171,,,
217,11/01/19 10:57:30 PM,0.41087,24.146,,,
218,11/01/19 10:59:30 PM,0.41087,24.122,,,
219,11/01/19 11:01:30 PM,0.41087,24.122,,,
220,11/01/19 11:03:30 PM,0.41087,24.098,,,
221,11/01/19 11:05:30 PM,0.41087,24.098,,,
222,11/01/19 11:07:30 PM,0.41087,24.074,,,
223,11/01/19 11:09:30 PM,0.41148,24.074,,,
224,11/01/19 11:11:30 PM,0.41148,24.050,,,
225,11/01/19 11:13:30 PM,0.41148,24.026,,,
226,11/01/19 11:15:30 PM,0.41087,24.026,,,
227,11/01/19 11:17:30 PM,0.41087,24.002,,,
228,11/01/19 11:19:30 PM,0.41087,24.002,,,
229,11/01/19 11:21:30 PM,0.41087,23.978,,,
230,11/01/19 11:23:30 PM,0.41087,23.954,,,
231,11/01/19 11:25:30 PM,0.41087,23.954,,,
232,11/01/19 11:27:30 PM,0.41087,23.930,,,
233,11/01/19 11:29:30 PM,0.41087,23.930,,,
234,11/01/19 11:31:30 PM,0.41148,23.905,,,
235,11/01/19 11:33:30 PM,0.41148,23.905,,,
236,11/01/19 11:35:30 PM,0.41148,23.905,,,
237,11/01/19 11:37:30 PM,0.41148,23.881,,,
238,11/01/19 11:39:30 PM,0.41148,23.857,,,
239,11/01/19 11:41:30 PM,0.41148,23.857,,,
240,11/01/19 11:43:30 PM,0.41148,23.833,,,
241,11/01/19 11:45:30 PM,0.41148,23.833,,,
242,11/01/19 11:47:30 PM,0.41148,23.809,,,
243,11/01/19 11:49:30 PM,0.41148,23.785,,,
244,11/01/19 11:51:30 PM,0.41148,23.761,,,
245,11/01/19 11:53:30 PM,0.41148,23.761,,,
246,11/01/19 11:55:30 PM,0.41148,23.737,,,
247,11/01/19 11:57:30 PM,0.41148,23.737,,,
248,11/01/19 11:59:30 PM,0.41148,23.713,,,
249,11/02/19 12:01:30 AM,0.41148,23.713,,,
250,11/02/19 12:03:30 AM,0.41148,23.689,,,
251,11/02/19 12:05:30 AM,0.41148,23.689,,,
252,11/02/19 12:07:30 AM,0.41148,23.665,,,
253,11/02/19 12:09:30 AM,0.41148,23.665,,,
254,11/02/19 12:11:30 AM,0.41148,23.641,,,
255,11/02/19 12:13:30 AM,0.41148,23.617,,,
256,11/02/19 12:15:30 AM,0.41148,23.617,,,
257,11/02/19 12:17:30 AM,0.41148,23.593,,,
258,11/02/19 12:19:30 AM,0.41148,23.569,,,
259,11/02/19 12:21:30 AM,0.41148,23.545,,,
260,11/02/19 12:23:30 AM,0.41148,23.545,,,
261,11/02/19 12:25:30 AM,0.41148,23.521,,,
262,11/02/19 12:27:30 AM,0.41148,23.521,,,
263,11/02/19 12:29:30 AM,0.41148,23.521,,,
264,11/02/19 12:31:30 AM,0.41148,23.497,,,
265,11/02/19 12:33:30 AM,0.41148,23.497,,,
266,11/02/19 12:35:30 AM,0.41148,23.472,,,
267,11/02/19 12:37:30 AM,0.41148,23.448,,,
268,11/02/19 12:39:30 AM,0.41148,23.448,,,
269,11/02/19 12:41:30 AM,0.41148,23.448,,,
270,11/02/19 12:43:30 AM,0.41148,23.400,,,
271,11/02/19 12:45:30 AM,0.41148,23.400,,,
272,11/02/19 12:47:30 AM,0.41148,23.400,,,
273,11/02/19 12:49:30 AM,0.41148,23.376,,,
274,11/02/19 12:51:30 AM,0.41148,23.352,,,
275,11/02/19 12:53:30 AM,0.41148,23.352,,,
276,11/02/19 12:55:30 AM,0.41148,23.328,,,
277,11/02/19 12:57:30 AM,0.41209,23.304,,,
278,11/02/19 12:59:30 AM,0.41209,23.304,,,
279,11/02/19 01:01:30 AM,0.41209,23.280,,,
280,11/02/19 01:03:30 AM,0.41148,23.280,,,
281,11/02/19 01:05:30 AM,0.41209,23.280,,,
282,11/02/19 01:07:30 AM,0.41148,23.256,,,
283,11/02/19 01:09:30 AM,0.41148,23.256,,,
284,11/02/19 01:11:30 AM,0.41148,23.256,,,
285,11/02/19 01:13:30 AM,0.41148,23.232,,,
286,11/02/19 01:15:30 AM,0.41148,23.232,,,
287,11/02/19 01:17:30 AM,0.41148,23.208,,,
288,11/02/19 01:19:30 AM,0.41209,23.208,,,
289,11/02/19 01:21:30 AM,0.41209,23.208,,,
290,11/02/19 01:23:30 AM,0.41209,23.184,,,
291,11/02/19 01:25:30 AM,0.41209,23.160,,,
292,11/02/19 01:27:30 AM,0.41209,23.160,,,
293,11/02/19 01:29:30 AM,0.41209,23.160,,,
294,11/02/19 01:31:30 AM,0.41209,23.136,,,
295,11/02/19 01:33:30 AM,0.41209,23.136,,,
296,11/02/19 01:35:30 AM,0.41148,23.112,,,
297,11/02/19 01:37:30 AM,0.41209,23.088,,,
298,11/02/19 01:39:30 AM,0.41209,23.088,,,
299,11/02/19 01:41:30 AM,0.41209,23.088,,,
300,11/02/19 01:43:30 AM,0.41209,23.064,,,
301,11/02/19 01:45:30 AM,0.41209,23.064,,,
302,11/02/19 01:47:30 AM,0.41209,23.040,,,
303,11/02/19 01:49:30 AM,0.41209,23.016,,,
304,11/02/19 01:51:30 AM,0.41209,23.016,,,
305,11/02/19 01:53:30 AM,0.41209,22.992,,,
306,11/02/19 01:55:30 AM,0.41209,22.968,,,
307,11/02/19 01:57:30 AM,0.41209,22.944,,,
308,11/02/19 01:59:30 AM,0.41209,22.944,,,
309,11/02/19 02:01:30 AM,0.41209,22.944,,,
310,11/02/19 02:03:30 AM,0.41209,22.920,,,
311,11/02/19 02:05:30 AM,0.41209,22.920,,,
312,11/02/19 02:07:30 AM,0.41209,22.896,,,
313,11/02/19 02:09:30 AM,0.41209,22.872,,,
314,11/02/19 02:11:30 AM,0.41209,22.872,,,
315,11/02/19 02:13:30 AM,0.41209,22.872,,,
316,11/02/19 02:15:30 AM,0.41209,22.848,,,
317,11/02/19 02:17:30 AM,0.41209,22.848,,,
318,11/02/19 02:19:30 AM,0.41209,22.800,,,
319,11/02/19 02:21:30 AM,0.41209,22.800,,,
320,11/02/19 02:23:30 AM,0.41209,22.800,,,
321,11/02/19 02:25:30 AM,0.41209,22.776,,,
322,11/02/19 02:27:30 AM,0.41209,22.776,,,
323,11/02/19 02:29:30 AM,0.41209,22.753,,,
324,11/02/19 02:31:30 AM,0.41209,22.753,,,
325,11/02/19 02:33:30 AM,0.41209,22.729,,,
326,11/02/19 02:35:30 AM,0.41209,22.729,,,
327,11/02/19 02:37:30 AM,0.41209,22.705,,,
328,11/02/19 02:39:30 AM,0.41209,22.705,,,
329,11/02/19 02:41:30 AM,0.41209,22.681,,,
330,11/02/19 02:43:30 AM,0.41209,22.681,,,
331,11/02/19 02:45:30 AM,0.41209,22.681,,,
332,11/02/19 02:47:30 AM,0.41209,22.657,,,
333,11/02/19 02:49:30 AM,0.41270,22.657,,,
334,11/02/19 02:51:30 AM,0.41270,22.657,,,
335,11/02/19 02:53:30 AM,0.41209,22.633,,,
336,11/02/19 02:55:30 AM,0.41209,22.633,,,
337,11/02/19 02:57:30 AM,0.41209,22.609,,,
338,11/02/19 02:59:30 AM,0.41270,22.609,,,
339,11/02/19 03:01:30 AM,0.41270,22.585,,,
340,11/02/19 03:03:30 AM,0.41270,22.585,,,
341,11/02/19 03:05:30 AM,0.41209,22.561,,,
342,11/02/19 03:07:30 AM,0.41270,22.561,,,
343,11/02/19 03:09:30 AM,0.41270,22.537,,,
344,11/02/19 03:11:30 AM,0.41270,22.537,,,
345,11/02/19 03:13:30 AM,0.41209,22.513,,,
346,11/02/19 03:15:30 AM,0.41209,22.513,,,
347,11/02/19 03:17:30 AM,0.41209,22.489,,,
348,11/02/19 03:19:30 AM,0.41209,22.465,,,
349,11/02/19 03:21:30 AM,0.41209,22.465,,,
350,11/02/19 03:23:30 AM,0.41270,22.441,,,
351,11/02/19 03:25:30 AM,0.41270,22.441,,,
352,11/02/19 03:27:30 AM,0.41270,22.441,,,
353,11/02/19 03:29:30 AM,0.41209,22.417,,,
354,11/02/19 03:31:30 AM,0.41270,22.393,,,
355,11/02/19 03:33:30 AM,0.41270,22.393,,,
356,11/02/19 03:35:30 AM,0.41270,22.369,,,
357,11/02/19 03:37:30 AM,0.41270,22.369,,,
358,11/02/19 03:39:30 AM,0.41270,22.369,,,
359,11/02/19 03:41:30 AM,0.41270,22.369,,,
360,11/02/19 03:43:30 AM,0.41270,22.345,,,
361,11/02/19 03:45:30 AM,0.41270,22.345,,,
362,11/02/19 03:47:30 AM,0.41270,22.345,,,
363,11/02/19 03:49:30 AM,0.41270,22.321,,,
364,11/02/19 03:51:30 AM,0.41270,22.321,,,
365,11/02/19 03:53:30 AM,0.41270,22.298,,,
366,11/02/19 03:55:30 AM,0.41270,22.298,,,
367,11/02/19 03:57:30 AM,0.41270,22.274,,,
368,11/02/19 03:59:30 AM,0.41270,22.274,,,
369,11/02/19 04:01:30 AM,0.41270,22.274,,,
370,11/02/19 04:03:30 AM,0.41270,22.250,,,
371,11/02/19 04:05:30 AM,0.41270,22.250,,,
372,11/02/19 04:07:30 AM,0.41270,22.226,,,
373,11/02/19 04:09:30 AM,0.41270,22.226,,,
374,11/02/19 04:11:30 AM,0.41270,22.202,,,
375,11/02/19 04:13:30 AM,0.41270,22.202,,,
376,11/02/19 04:15:30 AM,0.41270,22.202,,,
377,11/02/19 04:17:30 AM,0.41270,22.178,,,
378,11/02/19 04:19:30 AM,0.41270,22.154,,,
379,11/02/19 04:21:30 AM,0.41270,22.154,,,
380,11/02/19 04:23:30 AM,0.41270,22.154,,,
381,11/02/19 04:25:30 AM,0.41270,22.154,,,
382,11/02/19 04:27:30 AM,0.41270,22.130,,,
383,11/02/19 04:29:30 AM,0.41270,22.130,,,
384,11/02/19 04:31:30 AM,0.41270,22.130,,,
385,11/02/19 04:33:30 AM,0.41270,22.130,,,
386,11/02/19 04:35:30 AM,0.41270,22.106,,,
387,11/02/19 04:37:30 AM,0.41270,22.106,,,
388,11/02/19 04:39:30 AM,0.41270,22.082,,,
389,11/02/19 04:41:30 AM,0.41270,22.058,,,
390,11/02/19 04:43:30 AM,0.41270,22.058,,,
391,11/02/19 04:45:30 AM,0.41270,22.058,,,
392,11/02/19 04:47:30 AM,0.41270,22.034,,,
393,11/02/19 04:49:30 AM,0.41270,22.034,,,
394,11/02/19 04:51:30 AM,0.41270,22.011,,,
395,11/02/19 04:53:30 AM,0.41331,22.011,,,
396,11/02/19 04:55:30 AM,0.41331,21.987,,,
397,11/02/19 04:57:30 AM,0.41331,21.987,,,
398,11/02/19 04:59:30 AM,0.41331,21.987,,,
399,11/02/19 05:01:30 AM,0.41331,21.963,,,
400,11/02/19 05:03:30 AM,0.41331,21.987,,,
401,11/02/19 05:05:30 AM,0.41331,21.963,,,
402,11/02/19 05:07:30 AM,0.41331,21.963,,,
403,11/02/19 05:09:30 AM,0.41331,21.939,,,
404,11/02/19 05:11:30 AM,0.41392,21.939,,,
405,11/02/19 05:13:30 AM,0.41392,21.915,,,
406,11/02/19 05:15:30 AM,0.41392,21.939,,,
407,11/02/19 05:17:30 AM,0.41392,21.939,,,
408,11/02/19 05:19:30 AM,0.41392,21.915,,,
409,11/02/19 05:21:30 AM,0.41392,21.891,,,
410,11/02/19 05:23:30 AM,0.41331,21.891,,,
411,11/02/19 05:25:30 AM,0.41392,21.891,,,
412,11/02/19 05:27:30 AM,0.41392,21.891,,,
413,11/02/19 05:29:30 AM,0.41392,21.867,,,
414,11/02/19 05:31:30 AM,0.41392,21.867,,,
415,11/02/19 05:33:30 AM,0.41331,21.867,,,
416,11/02/19 05:35:30 AM,0.41331,21.867,,,
417,11/02/19 05:37:30 AM,0.41392,21.843,,,
418,11/02/19 05:39:30 AM,0.41392,21.843,,,
419,11/02/19 05:41:30 AM,0.41392,21.843,,,
420,11/02/19 05:43:30 AM,0.41392,21.843,,,
421,11/02/19 05:45:30 AM,0.41331,21.819,,,
422,11/02/19 05:47:30 AM,0.41392,21.819,,,
423,11/02/19 05:49:30 AM,0.41392,21.795,,,
424,11/02/19 05:51:30 AM,0.41392,21.819,,,
425,11/02/19 05:53:30 AM,0.41392,21.819,,,
426,11/02/19 05:55:30 AM,0.41392,21.795,,,
427,11/02/19 05:57:30 AM,0.41392,21.795,,,
428,11/02/19 05:59:30 AM,0.41392,21.795,,,
429,11/02/19 06:01:30 AM,0.41392,21.795,,,
430,11/02/19 06:03:30 AM,0.41392,21.795,,,
431,11/02/19 06:05:30 AM,0.41392,21.795,,,
432,11/02/19 06:07:30 AM,0.41392,21.795,,,
433,11/02/19 06:09:30 AM,0.41392,21.772,,,
434,11/02/19 06:11:30 AM,0.41392,21.772,,,
435,11/02/19 06:13:30 AM,0.41392,21.772,,,
436,11/02/19 06:15:30 AM,0.41392,21.748,,,
437,11/02/19 06:17:30 AM,0.41392,21.748,,,
438,11/02/19 06:19:30 AM,0.41392,21.772,,,
439,11/02/19 06:21:30 AM,0.41392,21.748,,,
440,11/02/19 06:23:30 AM,0.41392,21.748,,,
441,11/02/19 06:25:30 AM,0.41392,21.748,,,
442,11/02/19 06:27:30 AM,0.41392,21.724,,,
443,11/02/19 06:29:30 AM,0.41392,21.748,,,
444,11/02/19 06:31:30 AM,0.41392,21.724,,,
445,11/02/19 06:33:30 AM,0.41392,21.724,,,
446,11/02/19 06:35:30 AM,0.41392,21.724,,,
447,11/02/19 06:37:30 AM,0.41392,21.724,,,
448,11/02/19 06:39:30 AM,0.41392,21.724,,,
449,11/02/19 06:41:30 AM,0.41392,21.724,,,
450,11/02/19 06:43:30 AM,0.41392,21.700,,,
451,11/02/19 06:45:30 AM,0.41392,21.700,,,
452,11/02/19 06:47:30 AM,0.41392,21.700,,,
453,11/02/19 06:49:30 AM,0.41392,21.700,,,
454,11/02/19 06:51:30 AM,0.41392,21.700,,,
455,11/02/19 06:53:30 AM,0.41392,21.700,,,
456,11/02/19 06:55:30 AM,0.41392,21.676,,,
457,11/02/19 06:57:30 AM,0.41392,21.676,,,
458,11/02/19 06:59:30 AM,0.41392,21.676,,,
459,11/02/19 07:01:30 AM,0.41392,21.676,,,
460,11/02/19 07:03:30 AM,0.41392,21.652,,,
461,11/02/19 07:05:30 AM,0.41392,21.652,,,
462,11/02/19 07:07:30 AM,0.41392,21.652,,,
463,11/02/19 07:09:30 AM,0.41392,21.652,,,
464,11/02/19 07:11:30 AM,0.41392,21.652,,,
465,11/02/19 07:13:30 AM,0.41392,21.652,,,
466,11/02/19 07:15:30 AM,0.41392,21.652,,,
467,11/02/19 07:17:30 AM,0.41392,21.652,,,
468,11/02/19 07:19:30 AM,0.41392,21.652,,,
469,11/02/19 07:21:30 AM,0.41392,21.628,,,
470,11/02/19 07:23:30 AM,0.41392,21.652,,,
471,11/02/19 07:25:30 AM,0.41392,21.628,,,
472,11/02/19 07:27:30 AM,0.41392,21.628,,,
