"Plot Title: N3"
"#","Date Time, GMT-03:00","Abs Pres, kPa (LGR S/N: 20552289, SEN S/N: 20552289)","Temp, °C (LGR S/N: 20552289, SEN S/N: 20552289)","Coupler Detached (LGR S/N: 20552289)","Coupler Attached (LGR S/N: 20552289)","Stopped (LGR S/N: 20552289)","End Of File (LGR S/N: 20552289)"
1,03/16/23 03:19:50 PM,99.412,23.292,Logged,,,
2,03/16/23 04:19:50 PM,99.356,22.525,,,,
3,03/16/23 05:19:50 PM,99.404,22.429,,,,
4,03/16/23 06:19:50 PM,99.476,22.429,,,,
5,03/16/23 07:19:50 PM,99.507,22.429,,,,
6,03/16/23 08:19:50 PM,99.570,22.429,,,,
7,03/16/23 09:19:50 PM,99.549,22.429,,,,
8,03/16/23 10:19:50 PM,99.528,22.429,,,,
9,03/16/23 11:19:50 PM,99.528,22.429,,,,
10,03/17/23 12:19:50 AM,99.528,22.429,,,,
11,03/17/23 01:19:50 AM,99.518,22.429,,,,
12,03/17/23 02:19:50 AM,99.549,22.429,,,,
13,03/17/23 03:19:50 AM,99.528,22.429,,,,
14,03/17/23 04:19:50 AM,99.549,22.429,,,,
15,03/17/23 05:19:50 AM,99.528,22.429,,,,
16,03/17/23 06:19:50 AM,99.580,22.429,,,,
17,03/17/23 07:19:50 AM,99.622,22.429,,,,
18,03/17/23 08:19:50 AM,99.673,22.429,,,,
19,03/17/23 09:19:50 AM,99.725,22.429,,,,
20,03/17/23 10:19:50 AM,99.767,22.429,,,,
21,03/17/23 11:19:50 AM,99.767,22.429,,,,
22,03/17/23 12:19:50 PM,99.715,22.429,,,,
23,03/17/23 01:19:50 PM,99.622,22.429,,,,
24,03/17/23 02:19:50 PM,99.590,22.429,,,,
25,03/17/23 03:19:50 PM,100.700,22.621,,,,
26,03/17/23 04:19:50 PM,101.319,22.525,,,,
27,03/17/23 05:19:50 PM,101.402,22.525,,,,
28,03/17/23 06:19:50 PM,101.387,22.429,,,,
29,03/17/23 07:19:50 PM,101.387,22.429,,,,
30,03/17/23 08:19:50 PM,101.345,22.429,,,,
31,03/17/23 09:19:50 PM,101.407,22.429,,,,
32,03/17/23 10:19:50 PM,101.397,22.429,,,,
33,03/17/23 11:19:50 PM,101.407,22.429,,,,
34,03/18/23 12:19:50 AM,101.418,22.429,,,,
35,03/18/23 01:19:50 AM,101.376,22.429,,,,
36,03/18/23 02:19:50 AM,101.314,22.429,,,,
37,03/18/23 03:19:50 AM,101.272,22.429,,,,
38,03/18/23 04:19:50 AM,101.283,22.429,,,,
39,03/18/23 05:19:50 AM,101.283,22.429,,,,
40,03/18/23 06:19:50 AM,101.293,22.429,,,,
41,03/18/23 07:19:50 AM,101.304,22.429,,,,
42,03/18/23 08:19:50 AM,101.376,22.429,,,,
43,03/18/23 09:19:50 AM,101.376,22.429,,,,
