"Plot Title: N1"
"#","Date Time, GMT-03:00","Abs Pres, kPa (LGR S/N: 10566164, SEN S/N: 10566164)","Temp, °C (LGR S/N: 10566164, SEN S/N: 10566164)","Coupler Detached (LGR S/N: 10566164)","Coupler Attached (LGR S/N: 10566164)","Stopped (LGR S/N: 10566164)","End Of File (LGR S/N: 10566164)"
1,03/16/23 03:41:40 PM,100.067,24.641,Logged,,,
2,03/16/23 04:41:40 PM,100.088,24.255,,,,
3,03/16/23 05:41:40 PM,100.108,24.158,,,,
4,03/16/23 06:41:40 PM,100.167,24.158,,,,
5,03/16/23 07:41:40 PM,100.191,24.158,,,,
6,03/16/23 08:41:40 PM,100.251,24.158,,,,
7,03/16/23 09:41:40 PM,100.231,24.255,,,,
8,03/16/23 10:41:40 PM,100.207,24.255,,,,
9,03/16/23 11:41:40 PM,100.191,24.158,,,,
10,03/17/23 12:41:40 AM,100.215,24.158,,,,
11,03/17/23 01:41:40 AM,100.215,24.158,,,,
12,03/17/23 02:41:40 AM,100.227,24.158,,,,
13,03/17/23 03:41:40 AM,100.203,24.158,,,,
14,03/17/23 04:41:40 AM,100.203,24.158,,,,
15,03/17/23 05:41:40 AM,100.227,24.158,,,,
16,03/17/23 06:41:40 AM,100.263,24.158,,,,
17,03/17/23 07:41:40 AM,100.299,24.158,,,,
18,03/17/23 08:41:40 AM,100.371,24.158,,,,
19,03/17/23 09:41:40 AM,100.430,24.158,,,,
20,03/17/23 10:41:40 AM,100.454,24.158,,,,
21,03/17/23 11:41:40 AM,100.442,24.158,,,,
22,03/17/23 12:41:40 PM,100.347,24.158,,,,
23,03/17/23 01:41:40 PM,100.251,24.158,,,,
24,03/17/23 02:41:40 PM,100.386,24.255,,,,
25,03/17/23 03:41:40 PM,100.394,24.448,,,,
26,03/17/23 04:41:40 PM,100.358,24.448,,,,
27,03/17/23 05:41:40 PM,100.354,24.351,,,,
28,03/17/23 06:41:40 PM,100.386,24.255,,,,
29,03/17/23 07:41:40 PM,100.351,24.255,,,,
30,03/17/23 08:41:40 PM,100.410,24.255,,,,
31,03/17/23 09:41:40 PM,100.446,24.255,,,,
32,03/17/23 10:41:40 PM,100.446,24.255,,,,
33,03/17/23 11:41:40 PM,100.482,24.255,,,,
34,03/18/23 12:41:40 AM,100.494,24.255,,,,
35,03/18/23 01:41:40 AM,100.446,24.255,,,,
36,03/18/23 02:41:40 AM,100.398,24.255,,,,
37,03/18/23 03:41:40 AM,100.363,24.255,,,,
38,03/18/23 04:41:40 AM,100.398,24.255,,,,
39,03/18/23 05:41:40 AM,100.422,24.255,,,,
40,03/18/23 06:41:40 AM,100.446,24.255,,,,
41,03/18/23 07:41:40 AM,100.494,24.255,,,,
42,03/18/23 08:41:40 AM,100.597,24.448,,,,
43,03/18/23 09:41:40 AM,100.590,24.255,,,,
44,03/18/23 10:41:40 AM,100.578,24.255,,,,
