"Plot Title: n13 nuevo"
"#","Date Time, GMT-03:00","Abs Pres, kPa (LGR S/N: 20552285, SEN S/N: 20552285)","Temp, °C (LGR S/N: 20552285, SEN S/N: 20552285)","Coupler Detached (LGR S/N: 20552285)","Coupler Attached (LGR S/N: 20552285)","Stopped (LGR S/N: 20552285)","End Of File (LGR S/N: 20552285)"
1,03/28/23 06:47:39 PM,99.077,26.683,,,,
2,03/28/23 06:47:48 PM,,,Logged,,,
3,03/28/23 07:47:39 PM,99.115,27.075,,,,
4,03/28/23 08:47:39 PM,99.127,26.879,,,,
5,03/28/23 09:47:39 PM,99.133,26.781,,,,
6,03/28/23 10:47:39 PM,99.062,26.585,,,,
7,03/28/23 11:47:39 PM,99.001,26.390,,,,
8,03/29/23 12:47:39 AM,99.028,26.292,,,,
9,03/29/23 01:47:39 AM,98.997,26.292,,,,
10,03/29/23 02:47:39 AM,98.971,26.195,,,,
11,03/29/23 03:47:39 AM,98.889,26.195,,,,
12,03/29/23 04:47:39 AM,98.894,26.097,,,,
13,03/29/23 05:47:39 AM,98.936,26.097,,,,
14,03/29/23 06:47:39 AM,99.009,26.097,,,,
15,03/29/23 07:47:39 AM,99.091,26.097,,,,
16,03/29/23 08:47:39 AM,99.143,26.097,,,,
17,03/29/23 09:47:39 AM,99.148,26.195,,,,
18,03/29/23 10:47:39 AM,99.237,26.097,,,,
19,03/29/23 11:47:39 AM,99.206,26.097,,,,
20,03/29/23 12:47:39 PM,99.185,26.097,,,,
21,03/29/23 01:47:39 PM,99.128,26.000,,,,
22,03/29/23 02:47:39 PM,99.149,26.000,,,,
23,03/29/23 03:47:39 PM,99.118,26.000,,,,
24,03/29/23 04:47:39 PM,98.854,25.902,,,,
25,03/29/23 05:47:39 PM,99.041,25.902,,,,
26,03/29/23 06:47:39 PM,99.082,25.902,,,,
27,03/29/23 07:47:39 PM,99.051,25.902,,,,
28,03/29/23 08:47:39 PM,99.082,25.902,,,,
29,03/29/23 09:47:39 PM,99.165,25.902,,,,
30,03/29/23 10:47:39 PM,99.290,25.902,,,,
31,03/29/23 11:47:39 PM,99.321,25.902,,,,
32,03/30/23 12:47:39 AM,99.388,26.000,,,,
33,03/30/23 01:47:39 AM,99.471,26.000,,,,
34,03/30/23 02:47:39 AM,99.398,26.000,,,,
35,03/30/23 03:47:39 AM,99.373,25.902,,,,
36,03/30/23 04:47:39 AM,99.404,25.902,,,,
37,03/30/23 05:47:39 AM,99.425,25.902,,,,
38,03/30/23 06:47:39 AM,99.477,25.902,,,,
39,03/30/23 07:47:39 AM,99.518,25.902,,,,
40,03/30/23 08:47:39 AM,99.549,25.902,,,,
41,03/30/23 09:47:39 AM,99.549,25.902,,,,
42,03/30/23 10:47:39 AM,99.560,25.902,,,,
43,03/30/23 11:47:39 AM,99.524,25.805,,,,
44,03/30/23 12:47:39 PM,99.482,25.805,,,,
45,03/30/23 01:47:39 PM,99.447,25.708,,,,
46,03/30/23 02:47:39 PM,99.395,25.708,,,,
47,03/30/23 03:47:39 PM,99.374,25.708,,,,
48,03/30/23 04:47:39 PM,99.364,25.708,,,,
49,03/30/23 05:47:39 PM,99.322,25.708,,,,
50,03/30/23 06:47:39 PM,99.353,25.708,,,,
51,03/30/23 07:47:39 PM,99.364,25.708,,,,
52,03/30/23 08:47:39 PM,99.416,25.708,,,,
53,03/30/23 09:47:39 PM,99.447,25.708,,,,
54,03/30/23 10:47:39 PM,99.478,25.708,,,,
55,03/30/23 11:47:39 PM,99.509,25.708,,,,
56,03/31/23 12:47:39 AM,99.488,25.708,,,,
57,03/31/23 01:47:39 AM,99.457,25.708,,,,
58,03/31/23 02:47:39 AM,99.426,25.708,,,,
59,03/31/23 03:47:39 AM,99.447,25.708,,,,
60,03/31/23 04:47:39 AM,99.447,25.708,,,,
61,03/31/23 05:47:39 AM,99.457,25.708,,,,
62,03/31/23 06:47:39 AM,99.488,25.708,,,,
63,03/31/23 07:47:39 AM,99.509,25.708,,,,
64,03/31/23 08:47:39 AM,99.519,25.708,,,,
65,03/31/23 09:47:39 AM,99.550,25.708,,,,
66,03/31/23 10:47:39 AM,99.582,25.708,,,,
67,03/31/23 11:47:39 AM,99.685,25.708,,,,
68,03/31/23 12:47:39 PM,99.727,25.708,,,,
69,03/31/23 01:47:39 PM,99.748,25.708,,,,
70,03/31/23 02:47:39 PM,99.727,25.708,,,,
71,03/31/23 03:47:39 PM,99.675,25.708,,,,
72,03/31/23 04:47:39 PM,99.727,25.708,,,,
73,03/31/23 05:47:39 PM,99.758,25.708,,,,
74,03/31/23 06:47:39 PM,99.845,25.805,,,,
75,03/31/23 07:47:39 PM,99.970,25.805,,,,
76,03/31/23 08:47:39 PM,100.043,25.805,,,,
77,03/31/23 09:47:39 PM,100.109,25.902,,,,
78,03/31/23 10:47:39 PM,100.120,25.902,,,,
79,03/31/23 11:47:39 PM,100.120,25.902,,,,
80,04/01/23 12:47:39 AM,100.109,25.902,,,,
81,04/01/23 01:47:39 AM,100.078,25.902,,,,
82,04/01/23 02:47:39 AM,100.043,25.805,,,,
83,04/01/23 03:47:39 AM,100.057,25.902,,,,
84,04/01/23 04:47:39 AM,100.078,25.902,,,,
85,04/01/23 05:47:39 AM,100.109,25.902,,,,
86,04/01/23 06:47:39 AM,100.161,25.902,,,,
87,04/01/23 07:47:39 AM,100.203,25.902,,,,
88,04/01/23 08:47:39 AM,100.223,25.902,,,,
89,04/01/23 09:47:39 AM,100.265,25.902,,,,
90,04/01/23 10:47:39 AM,100.223,25.902,,,,
91,04/01/23 11:47:39 AM,100.198,25.805,,,,
92,04/01/23 12:47:39 PM,100.115,25.805,,,,
93,04/01/23 01:47:39 PM,100.011,25.805,,,,
94,04/01/23 02:47:39 PM,99.928,25.805,,,,
95,04/01/23 03:47:39 PM,99.897,25.805,,,,
96,04/01/23 04:47:39 PM,99.856,25.805,,,,
97,04/01/23 05:47:39 PM,99.830,25.708,,,,
98,04/01/23 06:47:39 PM,99.841,25.708,,,,
99,04/01/23 07:47:39 PM,99.882,25.708,,,,
100,04/01/23 08:47:39 PM,99.866,25.805,,,,
101,04/01/23 09:47:39 PM,99.862,25.708,,,,
102,04/01/23 10:47:39 PM,99.877,25.805,,,,
