"Plot Title: n6 nuevo"
"#","Date Time, GMT-03:00","Abs Pres, kPa (LGR S/N: 20552287, SEN S/N: 20552287)","Temp, °C (LGR S/N: 20552287, SEN S/N: 20552287)","Coupler Detached (LGR S/N: 20552287)","Coupler Attached (LGR S/N: 20552287)","Stopped (LGR S/N: 20552287)","End Of File (LGR S/N: 20552287)"
1,03/16/23 05:00:35 PM,99.212,22.046,Logged,,,
2,03/16/23 06:00:35 PM,99.212,21.855,,,,
3,03/16/23 07:00:35 PM,99.311,21.855,,,,
4,03/16/23 08:00:35 PM,99.331,21.855,,,,
5,03/16/23 09:00:35 PM,99.360,21.855,,,,
6,03/16/23 10:00:35 PM,99.311,21.855,,,,
7,03/16/23 11:00:35 PM,99.321,21.855,,,,
8,03/17/23 12:00:35 AM,99.321,21.855,,,,
9,03/17/23 01:00:35 AM,99.321,21.855,,,,
10,03/17/23 02:00:35 AM,99.331,21.855,,,,
11,03/17/23 03:00:35 AM,99.321,21.855,,,,
12,03/17/23 04:00:35 AM,99.321,21.855,,,,
13,03/17/23 05:00:35 AM,99.321,21.855,,,,
14,03/17/23 06:00:35 AM,99.350,21.855,,,,
15,03/17/23 07:00:35 AM,99.405,21.951,,,,
16,03/17/23 08:00:35 AM,99.454,21.951,,,,
17,03/17/23 09:00:35 AM,99.494,21.951,,,,
18,03/17/23 10:00:35 AM,99.563,21.951,,,,
19,03/17/23 11:00:35 AM,99.563,21.951,,,,
20,03/17/23 12:00:35 PM,99.553,21.951,,,,
21,03/17/23 01:00:35 PM,99.454,21.951,,,,
22,03/17/23 02:00:35 PM,99.306,21.951,,,,
23,03/17/23 03:00:35 PM,99.449,22.046,,,,
24,03/17/23 04:00:35 PM,99.459,22.046,,,,
25,03/17/23 05:00:35 PM,99.464,21.951,,,,
26,03/17/23 06:00:35 PM,99.474,21.951,,,,
27,03/17/23 07:00:35 PM,99.524,21.951,,,,
28,03/17/23 08:00:35 PM,99.415,21.951,,,,
29,03/17/23 09:00:35 PM,99.543,21.951,,,,
30,03/17/23 10:00:35 PM,99.543,21.951,,,,
31,03/17/23 11:00:35 PM,99.553,21.951,,,,
32,03/18/23 12:00:35 AM,99.573,21.951,,,,
33,03/18/23 01:00:35 AM,99.563,21.951,,,,
34,03/18/23 02:00:35 AM,99.533,21.951,,,,
35,03/18/23 03:00:35 AM,99.504,21.951,,,,
36,03/18/23 04:00:35 AM,99.494,21.951,,,,
37,03/18/23 05:00:35 AM,99.504,21.951,,,,
38,03/18/23 06:00:35 AM,99.543,21.951,,,,
39,03/18/23 07:00:35 AM,99.553,21.951,,,,
40,03/18/23 08:00:35 AM,99.623,21.951,,,,
41,03/18/23 09:00:35 AM,99.692,21.951,,,,
42,03/18/23 10:00:35 AM,99.702,21.951,,,,
43,03/18/23 11:00:35 AM,99.682,21.951,,,,
44,03/18/23 12:00:35 PM,99.613,21.951,,,,
45,03/18/23 01:00:35 PM,99.593,21.951,,,,
46,03/18/23 02:00:35 PM,99.533,21.951,,,,
47,03/18/23 03:00:35 PM,99.454,21.951,,,,
48,03/18/23 04:00:35 PM,99.375,21.951,,,,
49,03/18/23 05:00:35 PM,99.345,21.951,,,,
50,03/18/23 06:00:35 PM,99.345,21.951,,,,
51,03/18/23 07:00:35 PM,99.375,21.951,,,,
52,03/18/23 08:00:35 PM,99.444,21.951,,,,
53,03/18/23 09:00:35 PM,99.504,21.951,,,,
54,03/18/23 10:00:35 PM,99.563,21.951,,,,
55,03/18/23 11:00:35 PM,99.553,21.951,,,,
56,03/19/23 12:00:35 AM,99.553,21.951,,,,
57,03/19/23 01:00:35 AM,99.504,21.951,,,,
58,03/19/23 02:00:35 AM,99.405,21.951,,,,
59,03/19/23 03:00:35 AM,99.365,21.951,,,,
60,03/19/23 04:00:35 AM,99.326,21.951,,,,
61,03/19/23 05:00:35 AM,99.316,21.951,,,,
62,03/19/23 06:00:35 AM,99.355,21.951,,,,
63,03/19/23 07:00:35 AM,99.434,21.951,,,,
64,03/19/23 08:00:35 AM,99.454,21.951,,,,
65,03/19/23 09:00:35 AM,99.464,21.951,,,,
66,03/19/23 10:00:35 AM,99.434,21.951,,,,
67,03/19/23 11:00:35 AM,99.434,21.951,,,,
68,03/19/23 12:00:35 PM,99.425,21.951,,,,
69,03/19/23 01:00:35 PM,99.395,21.951,,,,
70,03/19/23 02:00:35 PM,99.296,21.951,,,,
71,03/19/23 03:00:35 PM,99.217,21.951,,,,
72,03/19/23 04:00:35 PM,99.138,21.951,,,,
73,03/19/23 05:00:35 PM,99.078,21.951,,,,
74,03/19/23 06:00:35 PM,99.098,21.951,,,,
75,03/19/23 07:00:35 PM,99.157,21.951,,,,
76,03/19/23 08:00:35 PM,99.197,21.951,,,,
77,03/19/23 09:00:35 PM,99.217,21.951,,,,
78,03/19/23 10:00:35 PM,99.237,21.951,,,,
79,03/19/23 11:00:35 PM,99.247,21.951,,,,
80,03/20/23 12:00:35 AM,99.207,21.951,,,,
81,03/20/23 01:00:35 AM,99.207,21.951,,,,
82,03/20/23 02:00:35 AM,99.237,21.951,,,,
83,03/20/23 03:00:35 AM,99.256,21.951,,,,
84,03/20/23 04:00:35 AM,99.217,21.951,,,,
85,03/20/23 05:00:35 AM,99.207,21.951,,,,
86,03/20/23 06:00:35 AM,99.217,21.951,,,,
87,03/20/23 07:00:35 AM,99.237,21.951,,,,
88,03/20/23 08:00:35 AM,99.326,21.951,,,,
89,03/20/23 09:00:35 AM,99.345,21.951,,,,
90,03/20/23 10:00:35 AM,99.385,21.951,,,,
91,03/20/23 11:00:35 AM,99.434,21.951,,,,
92,03/20/23 12:00:35 PM,99.573,21.951,,,,
93,03/20/23 01:00:35 PM,99.504,21.951,,,,
94,03/20/23 02:00:35 PM,99.430,22.046,,,,
95,03/20/23 03:00:35 PM,99.360,22.046,,,,
96,03/20/23 04:00:35 PM,99.311,22.046,,,,
97,03/20/23 05:00:35 PM,99.281,22.046,,,,
98,03/20/23 06:00:35 PM,99.355,21.951,,,,
99,03/20/23 07:00:35 PM,99.479,22.046,,,,
100,03/20/23 08:00:35 PM,99.469,22.046,,,,
101,03/20/23 09:00:35 PM,99.845,22.046,,,,
102,03/20/23 10:00:35 PM,99.613,21.951,,,,
103,03/20/23 11:00:35 PM,99.677,22.046,,,,
104,03/21/23 12:00:35 AM,99.687,22.046,,,,
105,03/21/23 01:00:35 AM,99.687,22.046,,,,
106,03/21/23 02:00:35 AM,99.667,22.046,,,,
107,03/21/23 03:00:35 AM,99.677,22.046,,,,
108,03/21/23 04:00:35 AM,99.627,22.046,,,,
109,03/21/23 05:00:35 AM,99.657,22.046,,,,
110,03/21/23 06:00:35 AM,99.776,22.046,,,,
111,03/21/23 07:00:35 AM,99.756,22.046,,,,
