"Plot Title: n7 nuevo"
"#","Date Time, GMT-03:00","Abs Pres, kPa (LGR S/N: 20552283, SEN S/N: 20552283)","Temp, °C (LGR S/N: 20552283, SEN S/N: 20552283)","Coupler Detached (LGR S/N: 20552283)","Coupler Attached (LGR S/N: 20552283)","Stopped (LGR S/N: 20552283)","End Of File (LGR S/N: 20552283)"
1,03/28/23 01:11:11 PM,99.674,22.621,,,,
2,03/28/23 01:11:52 PM,,,Logged,,,
3,03/28/23 02:11:11 PM,103.125,21.569,,,,
4,03/28/23 03:11:11 PM,103.008,21.569,,,,
5,03/28/23 04:11:11 PM,102.934,21.569,,,,
6,03/28/23 05:11:11 PM,102.838,21.569,,,,
7,03/28/23 06:11:11 PM,102.796,21.569,,,,
8,03/28/23 07:11:11 PM,102.764,21.569,,,,
9,03/28/23 08:11:11 PM,102.775,21.569,,,,
10,03/28/23 09:11:11 PM,102.759,21.473,,,,
11,03/28/23 10:11:11 PM,102.727,21.473,,,,
12,03/28/23 11:11:11 PM,102.685,21.473,,,,
13,03/29/23 12:11:11 AM,102.627,21.378,,,,
14,03/29/23 01:11:11 AM,102.616,21.378,,,,
15,03/29/23 02:11:11 AM,102.563,21.378,,,,
16,03/29/23 03:11:11 AM,102.520,21.378,,,,
17,03/29/23 04:11:11 AM,102.473,21.282,,,,
18,03/29/23 05:11:11 AM,102.462,21.282,,,,
19,03/29/23 06:11:11 AM,102.537,21.282,,,,
20,03/29/23 07:11:11 AM,102.579,21.282,,,,
21,03/29/23 08:11:11 AM,102.611,21.282,,,,
22,03/29/23 09:11:11 AM,102.622,21.282,,,,
23,03/29/23 10:11:11 AM,102.622,21.282,,,,
24,03/29/23 11:11:11 AM,102.643,21.282,,,,
25,03/29/23 12:11:11 PM,102.590,21.282,,,,
26,03/29/23 01:11:11 PM,102.516,21.282,,,,
27,03/29/23 02:11:11 PM,102.462,21.282,,,,
28,03/29/23 03:11:11 PM,102.452,21.282,,,,
29,03/29/23 04:11:11 PM,102.240,21.282,,,,
30,03/29/23 05:11:11 PM,102.303,21.282,,,,
31,03/29/23 06:11:11 PM,102.367,21.282,,,,
32,03/29/23 07:11:11 PM,102.367,21.282,,,,
33,03/29/23 08:11:11 PM,102.356,21.282,,,,
34,03/29/23 09:11:11 PM,102.356,21.282,,,,
35,03/29/23 10:11:11 PM,102.505,21.282,,,,
