"Plot Title: n9 nuevo"
"#","Date Time, GMT-03:00","Abs Pres, kPa (LGR S/N: 20552292, SEN S/N: 20552292)","Temp, °C (LGR S/N: 20552292, SEN S/N: 20552292)","Coupler Detached (LGR S/N: 20552292)","Coupler Attached (LGR S/N: 20552292)","Stopped (LGR S/N: 20552292)","End Of File (LGR S/N: 20552292)"
105,04/01/23 08:21:44 PM,99.824,20.901,,,,
106,04/01/23 09:21:44 PM,99.817,20.805,,,,
107,04/01/23 10:21:44 PM,99.807,20.805,,,,
108,04/01/23 11:21:44 PM,99.807,20.805,,,,
109,04/02/23 12:21:44 AM,99.777,20.805,,,,
110,04/02/23 01:21:44 AM,99.787,20.805,,,,
111,04/02/23 02:21:44 AM,99.787,20.805,,,,
112,04/02/23 03:21:44 AM,99.790,20.710,,,,
113,04/02/23 04:21:44 AM,99.790,20.710,,,,
114,04/02/23 05:21:44 AM,99.780,20.710,,,,
115,04/02/23 06:21:44 AM,99.819,20.710,,,,
116,04/02/23 07:21:44 AM,99.878,20.710,,,,
117,04/02/23 08:21:44 AM,99.947,20.710,,,,
118,04/02/23 09:21:44 AM,99.994,20.805,,,,
119,04/02/23 10:21:44 AM,99.994,20.805,,,,
120,04/02/23 11:21:44 AM,99.925,20.805,,,,
121,04/02/23 12:21:44 PM,99.827,20.805,,,,
122,04/02/23 01:21:44 PM,99.738,20.805,,,,
123,04/02/23 02:21:44 PM,99.600,20.805,,,,
124,04/02/23 03:21:44 PM,99.521,20.805,,,,
125,04/02/23 04:21:44 PM,99.521,20.805,,,,
126,04/02/23 05:21:44 PM,99.521,20.805,,,,
127,04/02/23 06:21:44 PM,99.541,20.805,,,,
128,04/02/23 07:21:44 PM,99.561,20.805,,,,
129,04/02/23 08:21:44 PM,99.563,20.710,,,,
130,04/02/23 09:21:44 PM,99.543,20.710,,,,
131,04/02/23 10:21:44 PM,99.514,20.710,,,,
132,04/02/23 11:21:44 PM,99.524,20.710,,,,
133,04/03/23 12:21:44 AM,99.467,20.615,,,,
134,04/03/23 01:21:44 AM,99.438,20.615,,,,
135,04/03/23 02:21:44 AM,99.379,20.615,,,,
136,04/03/23 03:21:44 AM,99.388,20.615,,,,
137,04/03/23 04:21:44 AM,99.339,20.615,,,,
138,04/03/23 05:21:44 AM,99.329,20.615,,,,
139,04/03/23 06:21:44 AM,99.369,20.615,,,,
140,04/03/23 07:21:44 AM,99.418,20.615,,,,
141,04/03/23 08:21:44 AM,99.605,20.615,,,,
142,04/03/23 09:21:44 AM,99.605,20.615,,,,
143,04/03/23 10:21:44 AM,99.605,20.615,,,,
144,04/03/23 11:21:44 AM,99.593,20.710,,,,
145,04/03/23 12:21:44 PM,99.553,20.710,,,,
146,04/03/23 01:21:44 PM,99.475,20.710,,,,
147,04/03/23 02:21:44 PM,99.425,20.710,,,,
148,04/03/23 03:21:44 PM,99.435,20.710,,,,
149,04/03/23 04:21:44 PM,99.349,20.615,,,,
150,04/03/23 05:21:44 PM,99.339,20.615,,,,
151,04/03/23 06:21:44 PM,99.310,20.615,,,,
152,04/03/23 07:21:44 PM,99.310,20.615,,,,
153,04/03/23 08:21:44 PM,99.339,20.615,,,,
154,04/03/23 09:21:44 PM,99.450,20.519,,,,
155,04/03/23 10:21:44 PM,99.430,20.519,,,,
156,04/03/23 11:21:44 PM,99.450,20.519,,,,
157,04/04/23 12:21:44 AM,99.440,20.519,,,,
158,04/04/23 01:21:44 AM,99.410,20.519,,,,
159,04/04/23 02:21:44 AM,99.410,20.519,,,,
160,04/04/23 03:21:44 AM,99.361,20.519,,,,
161,04/04/23 04:21:44 AM,99.332,20.519,,,,
162,04/04/23 05:21:44 AM,99.322,20.519,,,,
163,04/04/23 06:21:44 AM,99.401,20.519,,,,
164,04/04/23 07:21:44 AM,99.479,20.519,,,,
165,04/04/23 08:21:44 AM,99.590,20.424,,,,
166,04/04/23 09:21:44 AM,99.718,20.424,,,,
167,04/04/23 10:21:44 AM,99.716,20.519,,,,
168,04/04/23 11:21:44 AM,99.716,20.519,,,,
169,04/04/23 12:21:44 PM,99.716,20.519,,,,
170,04/04/23 01:21:44 PM,99.617,20.519,,,,
171,04/04/23 02:21:44 PM,99.558,20.519,,,,
172,04/04/23 03:21:44 PM,99.558,20.519,,,,
173,04/04/23 04:21:44 PM,99.568,20.519,,,,
174,04/04/23 05:21:44 PM,99.538,20.519,,,,
175,04/04/23 06:21:44 PM,99.578,20.519,,,,
176,04/04/23 07:21:44 PM,99.598,20.519,,,,
177,04/04/23 08:21:44 PM,99.667,20.519,,,,
178,04/04/23 09:21:44 PM,99.686,20.519,,,,
179,04/04/23 10:21:44 PM,99.728,20.424,,,,
180,04/04/23 11:21:44 PM,99.748,20.424,,,,
181,04/05/23 12:21:44 AM,99.767,20.424,,,,
182,04/05/23 01:21:44 AM,99.780,20.329,,,,
183,04/05/23 02:21:44 AM,99.789,20.329,,,,
184,04/05/23 03:21:44 AM,99.730,20.329,,,,
185,04/05/23 04:21:44 AM,99.701,20.329,,,,
186,04/05/23 05:21:44 AM,99.740,20.329,,,,
187,04/05/23 06:21:44 AM,99.750,20.329,,,,
188,04/05/23 07:21:44 AM,99.829,20.329,,,,
189,04/05/23 08:21:44 AM,99.898,20.329,,,,
190,04/05/23 09:21:44 AM,99.947,20.329,,,,
191,04/05/23 10:21:44 AM,99.915,20.424,,,,
192,04/05/23 11:21:44 AM,99.866,20.424,,,,
193,04/05/23 12:21:44 PM,99.787,20.424,,,,
194,04/05/23 01:21:44 PM,99.728,20.424,,,,
195,04/05/23 02:21:44 PM,99.659,20.424,,,,
196,04/05/23 03:21:44 PM,99.610,20.424,,,,
197,04/05/23 04:21:44 PM,99.600,20.424,,,,
198,04/05/23 05:21:44 PM,99.590,20.424,,,,
199,04/05/23 06:21:44 PM,99.590,20.424,,,,
200,04/05/23 07:21:44 PM,99.620,20.424,,,,
201,04/05/23 08:21:44 PM,99.679,20.424,,,,
202,04/05/23 09:21:44 PM,99.740,20.329,,,,
203,04/05/23 10:21:44 PM,99.789,20.329,,,,
204,04/05/23 11:21:44 PM,99.839,20.329,,,,
205,04/06/23 12:21:44 AM,99.849,20.329,,,,
206,04/06/23 01:21:44 AM,99.888,20.329,,,,
207,04/06/23 02:21:44 AM,99.878,20.329,,,,
208,04/06/23 03:21:44 AM,99.829,20.329,,,,
209,04/06/23 04:21:44 AM,99.789,20.329,,,,
210,04/06/23 05:21:44 AM,99.802,20.234,,,,
211,04/06/23 06:21:44 AM,99.841,20.234,,,,
212,04/06/23 07:21:44 AM,99.851,20.234,,,,
213,04/06/23 08:21:44 AM,99.900,20.234,,,,
214,04/06/23 09:21:44 AM,99.917,20.329,,,,
215,04/06/23 10:21:44 AM,99.888,20.329,,,,
216,04/06/23 11:21:44 AM,99.858,20.329,,,,
217,04/06/23 12:21:44 PM,99.809,20.329,,,,
218,04/06/23 01:21:44 PM,99.770,20.329,,,,
219,04/06/23 02:21:44 PM,99.711,20.329,,,,
220,04/06/23 03:21:44 PM,99.671,20.329,,,,
221,04/06/23 04:21:44 PM,99.671,20.329,,,,
222,04/06/23 05:21:44 PM,99.661,20.329,,,,
223,04/06/23 06:21:44 PM,99.642,20.329,,,,
224,04/06/23 07:21:44 PM,99.652,20.329,,,,
225,04/06/23 08:21:44 PM,99.711,20.329,,,,
226,04/06/23 09:21:44 PM,99.760,20.329,,,,
227,04/06/23 10:21:44 PM,99.762,20.234,,,,
228,04/06/23 11:21:44 PM,99.802,20.234,,,,
229,04/07/23 12:21:44 AM,99.792,20.234,,,,
230,04/07/23 01:21:44 AM,99.792,20.234,,,,
231,04/07/23 02:21:44 AM,99.772,20.234,,,,
232,04/07/23 03:21:44 AM,99.772,20.234,,,,
233,04/07/23 04:21:44 AM,99.735,20.138,,,,
234,04/07/23 05:21:44 AM,99.774,20.138,,,,
235,04/07/23 06:21:44 AM,99.804,20.138,,,,
236,04/07/23 07:21:44 AM,99.863,20.138,,,,
237,04/07/23 08:21:44 AM,99.942,20.138,,,,
238,04/07/23 09:21:44 AM,99.999,20.234,,,,
239,04/07/23 10:21:44 AM,99.979,20.234,,,,
240,04/07/23 11:21:44 AM,99.979,20.234,,,,
241,04/07/23 12:21:44 PM,99.959,20.234,,,,
242,04/07/23 01:21:44 PM,99.898,20.329,,,,
243,04/07/23 02:21:44 PM,99.802,20.234,,,,
244,04/07/23 03:21:44 PM,99.762,20.234,,,,
245,04/07/23 04:21:44 PM,99.782,20.234,,,,
246,04/07/23 05:21:44 PM,99.772,20.234,,,,
247,04/07/23 06:21:44 PM,99.772,20.234,,,,
248,04/07/23 07:21:44 PM,99.782,20.234,,,,
249,04/07/23 08:21:44 PM,99.841,20.234,,,,
250,04/07/23 09:21:44 PM,99.883,20.138,,,,
251,04/07/23 10:21:44 PM,99.883,20.138,,,,
252,04/07/23 11:21:44 PM,99.932,20.138,,,,
253,04/08/23 12:21:44 AM,99.942,20.138,,,,
254,04/08/23 01:21:44 AM,99.932,20.138,,,,
255,04/08/23 02:21:44 AM,99.971,20.138,,,,
256,04/08/23 03:21:44 AM,99.912,20.138,,,,
257,04/08/23 04:21:44 AM,99.902,20.138,,,,
258,04/08/23 05:21:44 AM,99.883,20.138,,,,
259,04/08/23 06:21:44 AM,99.922,20.138,,,,
260,04/08/23 07:21:44 AM,99.934,20.043,,,,
261,04/08/23 08:21:44 AM,100.021,20.138,,,,
262,04/08/23 09:21:44 AM,100.080,20.138,,,,
263,04/08/23 10:21:44 AM,100.107,20.234,,,,
264,04/08/23 11:21:44 AM,100.048,20.234,,,,
265,04/08/23 12:21:44 PM,100.008,20.234,,,,
266,04/08/23 01:21:44 PM,99.949,20.234,,,,
267,04/08/23 02:21:44 PM,99.871,20.234,,,,
268,04/08/23 03:21:44 PM,99.841,20.234,,,,
269,04/08/23 04:21:44 PM,99.802,20.234,,,,
270,04/08/23 05:21:44 PM,99.772,20.234,,,,
271,04/08/23 06:21:44 PM,99.802,20.234,,,,
272,04/08/23 07:21:44 PM,99.811,20.234,,,,
273,04/08/23 08:21:44 PM,99.863,20.138,,,,
274,04/08/23 09:21:44 PM,99.883,20.138,,,,
275,04/08/23 10:21:44 PM,99.873,20.138,,,,
276,04/08/23 11:21:44 PM,99.924,20.043,,,,
277,04/09/23 12:21:44 AM,99.934,20.043,,,,
278,04/09/23 01:21:44 AM,99.905,20.043,,,,
279,04/09/23 02:21:44 AM,99.915,20.043,,,,
280,04/09/23 03:21:44 AM,99.885,20.043,,,,
281,04/09/23 04:21:44 AM,99.846,20.043,,,,
282,04/09/23 05:21:44 AM,99.865,20.043,,,,
283,04/09/23 06:21:44 AM,99.875,20.043,,,,
284,04/09/23 07:21:44 AM,99.917,19.948,,,,
285,04/09/23 08:21:44 AM,99.974,20.043,,,,
286,04/09/23 09:21:44 AM,99.974,20.043,,,,
287,04/09/23 10:21:44 AM,99.952,20.138,,,,
288,04/09/23 11:21:44 AM,99.932,20.138,,,,
289,04/09/23 12:21:44 PM,99.843,20.138,,,,
290,04/09/23 01:21:44 PM,99.774,20.138,,,,
291,04/09/23 02:21:44 PM,99.676,20.138,,,,
292,04/09/23 03:21:44 PM,99.607,20.138,,,,
293,04/09/23 04:21:44 PM,99.597,20.138,,,,
294,04/09/23 05:21:44 PM,99.568,20.138,,,,
295,04/09/23 06:21:44 PM,99.587,20.138,,,,
296,04/09/23 07:21:44 PM,99.597,20.138,,,,
297,04/09/23 08:21:44 PM,99.637,20.138,,,,
298,04/09/23 09:21:44 PM,99.656,20.138,,,,
299,04/09/23 10:21:44 PM,99.678,20.043,,,,
300,04/09/23 11:21:44 PM,99.659,20.043,,,,
301,04/10/23 12:21:44 AM,99.659,20.043,,,,
302,04/10/23 01:21:44 AM,99.659,20.043,,,,
303,04/10/23 02:21:44 AM,99.649,20.043,,,,
304,04/10/23 03:21:44 AM,99.629,20.043,,,,
305,04/10/23 04:21:44 AM,99.629,20.043,,,,
306,04/10/23 05:21:44 AM,99.671,19.948,,,,
