Date and Time,Velocity (m/s)
2019-11-03T19:06:00Z,0
2019-11-03T19:08:00Z,0
2019-11-03T19:10:00Z,0
2019-11-03T19:12:00Z,0
2019-11-03T19:14:00Z,0
2019-11-03T19:16:00Z,0
2019-11-03T19:18:00Z,0
2019-11-03T19:20:00Z,0
2019-11-03T19:22:00Z,0
2019-11-03T19:24:00Z,0
2019-11-03T19:26:00Z,0
2019-11-03T19:28:00Z,0
2019-11-03T19:30:00Z,0
2019-11-03T19:32:00Z,0
2019-11-03T19:34:00Z,0
2019-11-03T19:36:00Z,0
2019-11-03T19:38:00Z,0
2019-11-03T19:40:00Z,0
2019-11-03T19:42:00Z,0
2019-11-03T19:44:00Z,0
2019-11-03T19:46:00Z,0
2019-11-03T19:48:00Z,0
2019-11-03T19:50:00Z,0
2019-11-03T19:52:00Z,0
2019-11-03T19:54:00Z,0
2019-11-03T19:56:00Z,0
2019-11-03T19:58:00Z,0
2019-11-03T20:00:00Z,0
2019-11-03T20:02:00Z,0
2019-11-03T20:04:00Z,0
2019-11-03T20:06:00Z,0
2019-11-03T20:08:00Z,0
2019-11-03T20:10:00Z,0
2019-11-03T20:12:00Z,0
2019-11-03T20:14:00Z,0
2019-11-03T20:16:00Z,0
2019-11-03T20:18:00Z,0
2019-11-03T20:20:00Z,0
2019-11-03T20:22:00Z,0
2019-11-03T20:24:00Z,0
2019-11-03T20:26:00Z,0
2019-11-03T20:28:00Z,0
2019-11-03T20:30:00Z,0
2019-11-03T20:32:00Z,0
2019-11-03T20:34:00Z,0
2019-11-03T20:36:00Z,0
2019-11-03T20:38:00Z,0
2019-11-03T20:40:00Z,0
2019-11-03T20:42:00Z,0
2019-11-03T20:44:00Z,0
2019-11-03T20:46:00Z,0
2019-11-03T20:48:00Z,0
2019-11-03T20:50:00Z,0
2019-11-03T20:52:00Z,0
2019-11-03T20:54:00Z,0
2019-11-03T20:56:00Z,0
2019-11-03T20:58:00Z,0
2019-11-03T21:00:00Z,0
2019-11-03T21:02:00Z,0
2019-11-03T21:04:00Z,0
2019-11-03T21:06:00Z,0
2019-11-03T21:08:00Z,0
2019-11-03T21:10:00Z,0
2019-11-03T21:12:00Z,0
2019-11-03T21:14:00Z,0
2019-11-03T21:16:00Z,0
2019-11-03T21:18:00Z,0
2019-11-03T21:20:00Z,0
2019-11-03T21:22:00Z,0
2019-11-03T21:24:00Z,0
2019-11-03T21:26:00Z,0
2019-11-03T21:28:00Z,0
2019-11-03T21:30:00Z,0
2019-11-03T21:32:00Z,0
2019-11-03T21:34:00Z,0
2019-11-03T21:36:00Z,0
2019-11-03T21:38:00Z,0
2019-11-03T21:40:00Z,0
2019-11-03T21:42:00Z,0
2019-11-03T21:44:00Z,0
2019-11-03T21:46:00Z,0
2019-11-03T21:48:00Z,0
2019-11-03T21:50:00Z,0
2019-11-03T21:52:00Z,0
2019-11-03T21:54:00Z,0
2019-11-03T21:56:00Z,0
2019-11-03T21:58:00Z,0
2019-11-03T22:00:00Z,0
2019-11-03T22:02:00Z,0
2019-11-03T22:04:00Z,0
2019-11-03T22:06:00Z,0
2019-11-03T22:08:00Z,0
2019-11-03T22:10:00Z,0
2019-11-03T22:12:00Z,0
2019-11-03T22:14:00Z,0
2019-11-03T22:16:00Z,0
2019-11-03T22:18:00Z,0
2019-11-03T22:20:00Z,0
2019-11-03T22:22:00Z,0
2019-11-03T22:24:00Z,0
2019-11-03T22:26:00Z,0
2019-11-03T22:28:00Z,0
2019-11-03T22:30:00Z,0
2019-11-03T22:32:00Z,0
2019-11-03T22:34:00Z,0
2019-11-03T22:36:00Z,0
2019-11-03T22:38:00Z,0
2019-11-03T22:40:00Z,0
2019-11-03T22:42:00Z,0
2019-11-03T22:44:00Z,0
2019-11-03T22:46:00Z,0
2019-11-03T22:48:00Z,0
2019-11-03T22:50:00Z,0
2019-11-03T22:52:00Z,0
2019-11-03T22:54:00Z,0
2019-11-03T22:56:00Z,0
2019-11-03T22:58:00Z,0
2019-11-03T23:00:00Z,0
2019-11-03T23:02:00Z,0
2019-11-03T23:04:00Z,0
2019-11-03T23:06:00Z,0
2019-11-03T23:08:00Z,0
2019-11-03T23:10:00Z,0
2019-11-03T23:12:00Z,0
2019-11-03T23:14:00Z,0
2019-11-03T23:16:00Z,0
2019-11-03T23:18:00Z,0
2019-11-03T23:20:00Z,0
2019-11-03T23:22:00Z,0
2019-11-03T23:24:00Z,0
2019-11-03T23:26:00Z,0
2019-11-03T23:28:00Z,0
2019-11-03T23:30:00Z,0
2019-11-03T23:32:00Z,0
2019-11-03T23:34:00Z,0
2019-11-03T23:36:00Z,0
2019-11-03T23:38:00Z,0
2019-11-03T23:40:00Z,0
2019-11-03T23:42:00Z,0
2019-11-03T23:44:00Z,0
2019-11-03T23:46:00Z,0
2019-11-03T23:48:00Z,0
2019-11-03T23:50:00Z,0
2019-11-03T23:52:00Z,0
2019-11-03T23:54:00Z,0
2019-11-03T23:56:00Z,0
2019-11-03T23:58:00Z,0
2019-11-04T00:00:00Z,0
2019-11-04T00:02:00Z,0
2019-11-04T00:04:00Z,0
2019-11-04T00:06:00Z,0
2019-11-04T00:08:00Z,0
2019-11-04T00:10:00Z,0
2019-11-04T00:12:00Z,0
2019-11-04T00:14:00Z,0
2019-11-04T00:16:00Z,0
2019-11-04T00:18:00Z,0
2019-11-04T00:20:00Z,0
2019-11-04T00:22:00Z,0
2019-11-04T00:24:00Z,0
2019-11-04T00:26:00Z,0
2019-11-04T00:28:00Z,0
2019-11-04T00:30:00Z,0
2019-11-04T00:32:00Z,0
2019-11-04T00:34:00Z,0
2019-11-04T00:36:00Z,0
2019-11-04T00:38:00Z,0
2019-11-04T00:40:00Z,0
2019-11-04T00:42:00Z,0
2019-11-04T00:44:00Z,0
2019-11-04T00:46:00Z,0
2019-11-04T00:48:00Z,0
2019-11-04T00:50:00Z,0
2019-11-04T00:52:00Z,0
2019-11-04T00:54:00Z,0
2019-11-04T00:56:00Z,0
2019-11-04T00:58:00Z,0
2019-11-04T01:00:00Z,0
2019-11-04T01:02:00Z,0
2019-11-04T01:04:00Z,0
2019-11-04T01:06:00Z,0
2019-11-04T01:08:00Z,0
2019-11-04T01:10:00Z,0
2019-11-04T01:12:00Z,0
2019-11-04T01:14:00Z,0
2019-11-04T01:16:00Z,0
2019-11-04T01:18:00Z,0
2019-11-04T01:20:00Z,0
2019-11-04T01:22:00Z,0
2019-11-04T01:24:00Z,0
2019-11-04T01:26:00Z,0
2019-11-04T01:28:00Z,0
2019-11-04T01:30:00Z,0
2019-11-04T01:32:00Z,0
2019-11-04T01:34:00Z,0
2019-11-04T01:36:00Z,0
2019-11-04T01:38:00Z,0
2019-11-04T01:40:00Z,0
2019-11-04T01:42:00Z,0
2019-11-04T01:44:00Z,0
2019-11-04T01:46:00Z,0
2019-11-04T01:48:00Z,0
2019-11-04T01:50:00Z,0
2019-11-04T01:52:00Z,0
2019-11-04T01:54:00Z,0
2019-11-04T01:56:00Z,0
2019-11-04T01:58:00Z,0
2019-11-04T02:00:00Z,0
2019-11-04T02:02:00Z,0
2019-11-04T02:04:00Z,0
2019-11-04T02:06:00Z,0
2019-11-04T02:08:00Z,0
2019-11-04T02:10:00Z,0
2019-11-04T02:12:00Z,0
2019-11-04T02:14:00Z,0
2019-11-04T02:16:00Z,0
2019-11-04T02:18:00Z,0
2019-11-04T02:20:00Z,0
2019-11-04T02:22:00Z,0
2019-11-04T02:24:00Z,0
2019-11-04T02:26:00Z,0
2019-11-04T02:28:00Z,0
2019-11-04T02:30:00Z,0
2019-11-04T02:32:00Z,0
2019-11-04T02:34:00Z,0
2019-11-04T02:36:00Z,0
2019-11-04T02:38:00Z,0
2019-11-04T02:40:00Z,0
2019-11-04T02:42:00Z,0
2019-11-04T02:44:00Z,0
2019-11-04T02:46:00Z,0
2019-11-04T02:48:00Z,0
2019-11-04T02:50:00Z,0
2019-11-04T02:52:00Z,0
2019-11-04T02:54:00Z,0
2019-11-04T02:56:00Z,0
2019-11-04T02:58:00Z,0
2019-11-04T03:00:00Z,0
2019-11-04T03:02:00Z,0
2019-11-04T03:04:00Z,0
2019-11-04T03:06:00Z,0
2019-11-04T03:08:00Z,0
2019-11-04T03:10:00Z,0
2019-11-04T03:12:00Z,0
2019-11-04T03:14:00Z,0
2019-11-04T03:16:00Z,0
2019-11-04T03:18:00Z,0
2019-11-04T03:20:00Z,0
2019-11-04T03:22:00Z,0
2019-11-04T03:24:00Z,0
2019-11-04T03:26:00Z,0
2019-11-04T03:28:00Z,0
2019-11-04T03:30:00Z,0
2019-11-04T03:32:00Z,0
2019-11-04T03:34:00Z,0
2019-11-04T03:36:00Z,0
2019-11-04T03:38:00Z,0
2019-11-04T03:40:00Z,0
2019-11-04T03:42:00Z,0
2019-11-04T03:44:00Z,0
2019-11-04T03:46:00Z,0
2019-11-04T03:48:00Z,0
2019-11-04T03:50:00Z,0
2019-11-04T03:52:00Z,0
2019-11-04T03:54:00Z,0
2019-11-04T03:56:00Z,0
2019-11-04T03:58:00Z,0
2019-11-04T04:00:00Z,0
2019-11-04T04:02:00Z,0
2019-11-04T04:04:00Z,0
2019-11-04T04:06:00Z,0
2019-11-04T04:08:00Z,0
2019-11-04T04:10:00Z,0
2019-11-04T04:12:00Z,0
2019-11-04T04:14:00Z,0
2019-11-04T04:16:00Z,0
2019-11-04T04:18:00Z,0
2019-11-04T04:20:00Z,0
2019-11-04T04:22:00Z,0
2019-11-04T04:24:00Z,0
2019-11-04T04:26:00Z,0
2019-11-04T04:28:00Z,0
2019-11-04T04:30:00Z,0
2019-11-04T04:32:00Z,0
2019-11-04T04:34:00Z,0
2019-11-04T04:36:00Z,0
2019-11-04T04:38:00Z,0
2019-11-04T04:40:00Z,0
2019-11-04T04:42:00Z,0
2019-11-04T04:44:00Z,0
2019-11-04T04:46:00Z,0
2019-11-04T04:48:00Z,0
2019-11-04T04:50:00Z,0
2019-11-04T04:52:00Z,0
2019-11-04T04:54:00Z,0
2019-11-04T04:56:00Z,0
2019-11-04T04:58:00Z,0
2019-11-04T05:00:00Z,0
2019-11-04T05:02:00Z,0
2019-11-04T05:04:00Z,0
2019-11-04T05:06:00Z,0
2019-11-04T05:08:00Z,0
2019-11-04T05:10:00Z,0
2019-11-04T05:12:00Z,0
2019-11-04T05:14:00Z,0
2019-11-04T05:16:00Z,0
2019-11-04T05:18:00Z,0
2019-11-04T05:20:00Z,0
2019-11-04T05:22:00Z,0
2019-11-04T05:24:00Z,0
2019-11-04T05:26:00Z,0
2019-11-04T05:28:00Z,0
2019-11-04T05:30:00Z,0
2019-11-04T05:32:00Z,0
2019-11-04T05:34:00Z,0
2019-11-04T05:36:00Z,0
2019-11-04T05:38:00Z,0
2019-11-04T05:40:00Z,0
2019-11-04T05:42:00Z,0
2019-11-04T05:44:00Z,0
2019-11-04T05:46:00Z,0
2019-11-04T05:48:00Z,0
2019-11-04T05:50:00Z,0
2019-11-04T05:52:00Z,0
2019-11-04T05:54:00Z,0
2019-11-04T05:56:00Z,0
2019-11-04T05:58:00Z,0
2019-11-04T06:00:00Z,0
2019-11-04T06:02:00Z,0
2019-11-04T06:04:00Z,0
2019-11-04T06:06:00Z,0
2019-11-04T06:08:00Z,0
2019-11-04T06:10:00Z,0
2019-11-04T06:12:00Z,0
2019-11-04T06:14:00Z,0
2019-11-04T06:16:00Z,0
2019-11-04T06:18:00Z,0
2019-11-04T06:20:00Z,0
2019-11-04T06:22:00Z,0
2019-11-04T06:24:00Z,0
2019-11-04T06:26:00Z,0
2019-11-04T06:28:00Z,0
2019-11-04T06:30:00Z,0
2019-11-04T06:32:00Z,0
2019-11-04T06:34:00Z,0
2019-11-04T06:36:00Z,0
2019-11-04T06:38:00Z,0
2019-11-04T06:40:00Z,0
2019-11-04T06:42:00Z,0
2019-11-04T06:44:00Z,0
2019-11-04T06:46:00Z,0
2019-11-04T06:48:00Z,0
2019-11-04T06:50:00Z,0
2019-11-04T06:52:00Z,0
2019-11-04T06:54:00Z,0
2019-11-04T06:56:00Z,0
2019-11-04T06:58:00Z,0
2019-11-04T07:00:00Z,0
2019-11-04T07:02:00Z,0
2019-11-04T07:04:00Z,0
2019-11-04T07:06:00Z,0
2019-11-04T07:08:00Z,0
2019-11-04T07:10:00Z,0
2019-11-04T07:12:00Z,0
2019-11-04T07:14:00Z,0
2019-11-04T07:16:00Z,0
2019-11-04T07:18:00Z,0
2019-11-04T07:20:00Z,0
2019-11-04T07:22:00Z,0
2019-11-04T07:24:00Z,0
2019-11-04T07:26:00Z,0
2019-11-04T07:28:00Z,0
2019-11-04T07:30:00Z,0
2019-11-04T07:32:00Z,0
2019-11-04T07:34:00Z,0
2019-11-04T07:36:00Z,0
2019-11-04T07:38:00Z,0
2019-11-04T07:40:00Z,0
2019-11-04T07:42:00Z,0
2019-11-04T07:44:00Z,0
2019-11-04T07:46:00Z,0
2019-11-04T07:48:00Z,0
2019-11-04T07:50:00Z,0
2019-11-04T07:52:00Z,0
2019-11-04T07:54:00Z,0
2019-11-04T07:56:00Z,0
2019-11-04T07:58:00Z,0
2019-11-04T08:00:00Z,0
2019-11-04T08:02:00Z,0
2019-11-04T08:04:00Z,0
2019-11-04T08:06:00Z,0
2019-11-04T08:08:00Z,0
2019-11-04T08:10:00Z,0
2019-11-04T08:12:00Z,0
2019-11-04T08:14:00Z,0
2019-11-04T08:16:00Z,0
2019-11-04T08:18:00Z,0
2019-11-04T08:20:00Z,0
2019-11-04T08:22:00Z,0
2019-11-04T08:24:00Z,0
2019-11-04T08:26:00Z,0
2019-11-04T08:28:00Z,0
2019-11-04T08:30:00Z,0
2019-11-04T08:32:00Z,0
2019-11-04T08:34:00Z,0
2019-11-04T08:36:00Z,0
2019-11-04T08:38:00Z,0
2019-11-04T08:40:00Z,0
2019-11-04T08:42:00Z,0
2019-11-04T08:44:00Z,0
2019-11-04T08:46:00Z,0
2019-11-04T08:48:00Z,0
2019-11-04T08:50:00Z,0
2019-11-04T08:52:00Z,0
2019-11-04T08:54:00Z,0
2019-11-04T08:56:00Z,0
2019-11-04T08:58:00Z,0
2019-11-04T09:00:00Z,0
2019-11-04T09:02:00Z,0
2019-11-04T09:04:00Z,0
2019-11-04T09:06:00Z,0
2019-11-04T09:08:00Z,0
2019-11-04T09:10:00Z,0
2019-11-04T09:12:00Z,0
2019-11-04T09:14:00Z,0
2019-11-04T09:16:00Z,0
2019-11-04T09:18:00Z,0
2019-11-04T09:20:00Z,0
2019-11-04T09:22:00Z,0
2019-11-04T09:24:00Z,0
2019-11-04T09:26:00Z,0
2019-11-04T09:28:00Z,0
2019-11-04T09:30:00Z,0
2019-11-04T09:32:00Z,0
2019-11-04T09:34:00Z,0
2019-11-04T09:36:00Z,0
2019-11-04T09:38:00Z,0
2019-11-04T09:40:00Z,0
2019-11-04T09:42:00Z,0
2019-11-04T09:44:00Z,0
2019-11-04T09:46:00Z,0
2019-11-04T09:48:00Z,0
2019-11-04T09:50:00Z,0
2019-11-04T09:52:00Z,0
2019-11-04T09:54:00Z,0
2019-11-04T09:56:00Z,0
2019-11-04T09:58:00Z,0
2019-11-04T10:00:00Z,0
2019-11-04T10:02:00Z,0
2019-11-04T10:04:00Z,0
2019-11-04T10:06:00Z,0
2019-11-04T10:08:00Z,0
2019-11-04T10:10:00Z,0
2019-11-04T10:12:00Z,0
2019-11-04T10:14:00Z,0
2019-11-04T10:16:00Z,0
2019-11-04T10:18:00Z,0
2019-11-04T10:20:00Z,0
2019-11-04T10:22:00Z,0
2019-11-04T10:24:00Z,0
2019-11-04T10:26:00Z,0
2019-11-04T10:28:00Z,0
2019-11-04T10:30:00Z,0
2019-11-04T10:32:00Z,0
2019-11-04T10:34:00Z,0
2019-11-04T10:36:00Z,0
2019-11-04T10:38:00Z,0
2019-11-04T10:40:00Z,0
2019-11-04T10:42:00Z,0
2019-11-04T10:44:00Z,0
2019-11-04T10:46:00Z,0
2019-11-04T10:48:00Z,0
2019-11-04T10:50:00Z,0
2019-11-04T10:52:00Z,0
2019-11-04T10:54:00Z,0
2019-11-04T10:56:00Z,0
2019-11-04T10:58:00Z,0
2019-11-04T11:00:00Z,0
2019-11-04T11:02:00Z,0
2019-11-04T11:04:00Z,0
2019-11-04T11:06:00Z,0
2019-11-04T11:08:00Z,0
2019-11-04T11:10:00Z,0
2019-11-04T11:12:00Z,0
2019-11-04T11:14:00Z,0
2019-11-04T11:16:00Z,0
2019-11-04T11:18:00Z,0
2019-11-04T11:20:00Z,0
2019-11-04T11:22:00Z,0
2019-11-04T11:24:00Z,0
2019-11-04T11:26:00Z,0
2019-11-04T11:28:00Z,0
2019-11-04T11:30:00Z,0
2019-11-04T11:32:00Z,0
2019-11-04T11:34:00Z,0
2019-11-04T11:36:00Z,0
2019-11-04T11:38:00Z,0
2019-11-04T11:40:00Z,0
2019-11-04T11:42:00Z,0
2019-11-04T11:44:00Z,0
2019-11-04T11:46:00Z,0
2019-11-04T11:48:00Z,0
2019-11-04T11:50:00Z,0
2019-11-04T11:52:00Z,0
2019-11-04T11:54:00Z,0
2019-11-04T11:56:00Z,0
2019-11-04T11:58:00Z,0
2019-11-04T12:00:00Z,0
2019-11-04T12:02:00Z,0
2019-11-04T12:04:00Z,0
2019-11-04T12:06:00Z,0
2019-11-04T12:08:00Z,0
2019-11-04T12:10:00Z,0
2019-11-04T12:12:00Z,0
2019-11-04T12:14:00Z,0
2019-11-04T12:16:00Z,0
2019-11-04T12:18:00Z,0
2019-11-04T12:20:00Z,0
2019-11-04T12:22:00Z,0
2019-11-04T12:24:00Z,0
2019-11-04T12:26:00Z,0
2019-11-04T12:28:00Z,0
2019-11-04T12:30:00Z,0
2019-11-04T12:32:00Z,0
2019-11-04T12:34:00Z,0
2019-11-04T12:36:00Z,0
2019-11-04T12:38:00Z,0
2019-11-04T12:40:00Z,0
2019-11-04T12:42:00Z,0
2019-11-04T12:44:00Z,0
2019-11-04T12:46:00Z,0
2019-11-04T12:48:00Z,0
2019-11-04T12:50:00Z,0
2019-11-04T12:52:00Z,0
2019-11-04T12:54:00Z,0
2019-11-04T12:56:00Z,0
2019-11-04T12:58:00Z,0
2019-11-04T13:00:00Z,0
2019-11-04T13:02:00Z,0
2019-11-04T13:04:00Z,0
2019-11-04T13:06:00Z,0
2019-11-04T13:08:00Z,0
2019-11-04T13:10:00Z,0
2019-11-04T13:12:00Z,0
2019-11-04T13:14:00Z,0
2019-11-04T13:16:00Z,0
2019-11-04T13:18:00Z,0
2019-11-04T13:20:00Z,0
2019-11-04T13:22:00Z,0
2019-11-04T13:24:00Z,0
2019-11-04T13:26:00Z,0
2019-11-04T13:28:00Z,0
2019-11-04T13:30:00Z,0
2019-11-04T13:32:00Z,0
2019-11-04T13:34:00Z,0
2019-11-04T13:36:00Z,0
2019-11-04T13:38:00Z,0
2019-11-04T13:40:00Z,0
2019-11-04T13:42:00Z,0
2019-11-04T13:44:00Z,0
2019-11-04T13:46:00Z,0
2019-11-04T13:48:00Z,0
2019-11-04T13:50:00Z,0
2019-11-04T13:52:00Z,0
2019-11-04T13:54:00Z,0
2019-11-04T13:56:00Z,0
2019-11-04T13:58:00Z,0
2019-11-04T14:00:00Z,0
2019-11-04T14:02:00Z,0
2019-11-04T14:04:00Z,0
2019-11-04T14:06:00Z,0
2019-11-04T14:08:00Z,0
2019-11-04T14:10:00Z,0
2019-11-04T14:12:00Z,0
2019-11-04T14:14:00Z,0
2019-11-04T14:16:00Z,0
2019-11-04T14:18:00Z,0
2019-11-04T14:20:00Z,0
2019-11-04T14:22:00Z,0
2019-11-04T14:24:00Z,0
2019-11-04T14:26:00Z,0
2019-11-04T14:28:00Z,0
2019-11-04T14:30:00Z,0
2019-11-04T14:32:00Z,0
2019-11-04T14:34:00Z,0
2019-11-04T14:36:00Z,0
2019-11-04T14:38:00Z,0
2019-11-04T14:40:00Z,0
2019-11-04T14:42:00Z,0
2019-11-04T14:44:00Z,0
2019-11-04T14:46:00Z,0
2019-11-04T14:48:00Z,0
2019-11-04T14:50:00Z,0
2019-11-04T14:52:00Z,0
2019-11-04T14:54:00Z,0
2019-11-04T14:56:00Z,0
2019-11-04T14:58:00Z,0
2019-11-04T15:00:00Z,0
2019-11-04T15:02:00Z,0
2019-11-04T15:04:00Z,0
2019-11-04T15:06:00Z,0
2019-11-04T15:08:00Z,0
2019-11-04T15:10:00Z,0
2019-11-04T15:12:00Z,0
2019-11-04T15:14:00Z,0
2019-11-04T15:16:00Z,0
2019-11-04T15:18:00Z,0
2019-11-04T15:20:00Z,0
2019-11-04T15:22:00Z,0
2019-11-04T15:24:00Z,0
2019-11-04T15:26:00Z,0
2019-11-04T15:28:00Z,0
2019-11-04T15:30:00Z,0
2019-11-04T15:32:00Z,0
2019-11-04T15:34:00Z,0
2019-11-04T15:36:00Z,0
2019-11-04T15:38:00Z,0
2019-11-04T15:40:00Z,0
2019-11-04T15:42:00Z,0
2019-11-04T15:44:00Z,0
2019-11-04T15:46:00Z,0
2019-11-04T15:48:00Z,0
2019-11-04T15:50:00Z,0
2019-11-04T15:52:00Z,0
2019-11-04T15:54:00Z,0
2019-11-04T15:56:00Z,0
2019-11-04T15:58:00Z,0
2019-11-04T16:00:00Z,0
2019-11-04T16:02:00Z,0
2019-11-04T16:04:00Z,0
2019-11-04T16:06:00Z,0
2019-11-04T16:08:00Z,0
2019-11-04T16:10:00Z,0
2019-11-04T16:12:00Z,0
2019-11-04T16:14:00Z,0
2019-11-04T16:16:00Z,0
2019-11-04T16:18:00Z,0
2019-11-04T16:20:00Z,0
2019-11-04T16:22:00Z,0
2019-11-04T16:24:00Z,0
2019-11-04T16:26:00Z,0
2019-11-04T16:28:00Z,0
2019-11-04T16:30:00Z,0
2019-11-04T16:32:00Z,0
2019-11-04T16:34:00Z,0
2019-11-04T16:36:00Z,0
2019-11-04T16:38:00Z,0
2019-11-04T16:40:00Z,0
2019-11-04T16:42:00Z,0
2019-11-04T16:44:00Z,0
2019-11-04T16:46:00Z,0
2019-11-04T16:48:00Z,0
2019-11-04T16:50:00Z,0
2019-11-04T16:52:00Z,0
2019-11-04T16:54:00Z,0
2019-11-04T16:56:00Z,0
2019-11-04T16:58:00Z,0
2019-11-04T17:00:00Z,0
2019-11-04T17:02:00Z,0
2019-11-04T17:04:00Z,0
2019-11-04T17:06:00Z,0
2019-11-04T17:08:00Z,0
2019-11-04T17:10:00Z,0
2019-11-04T17:12:00Z,0
2019-11-04T17:14:00Z,0
2019-11-04T17:16:00Z,0
2019-11-04T17:18:00Z,0
2019-11-04T17:20:00Z,0
2019-11-04T17:22:00Z,0
2019-11-04T17:24:00Z,0
2019-11-04T17:26:00Z,0
2019-11-04T17:28:00Z,0
2019-11-04T17:30:00Z,0
2019-11-04T17:32:00Z,0
2019-11-04T17:34:00Z,0
2019-11-04T17:36:00Z,0
2019-11-04T17:38:00Z,0
2019-11-04T17:40:00Z,0
2019-11-04T17:42:00Z,0
2019-11-04T17:44:00Z,0
2019-11-04T17:46:00Z,0
2019-11-04T17:48:00Z,0
2019-11-04T17:50:00Z,0
2019-11-04T17:52:00Z,0
2019-11-04T17:54:00Z,0
2019-11-04T17:56:00Z,0
2019-11-04T17:58:00Z,0
2019-11-04T18:00:00Z,0
2019-11-04T18:02:00Z,0
2019-11-04T18:04:00Z,0
2019-11-04T18:06:00Z,0
2019-11-04T18:08:00Z,0
2019-11-04T18:10:00Z,0
2019-11-04T18:12:00Z,0
2019-11-04T18:14:00Z,0
2019-11-04T18:16:00Z,0
2019-11-04T18:18:00Z,0
2019-11-04T18:20:00Z,0
2019-11-04T18:22:00Z,0
2019-11-04T18:24:00Z,0
2019-11-04T18:26:00Z,0
2019-11-04T18:28:00Z,0
2019-11-04T18:30:00Z,0
2019-11-04T18:32:00Z,0
2019-11-04T18:34:00Z,0
2019-11-04T18:36:00Z,0
2019-11-04T18:38:00Z,0
2019-11-04T18:40:00Z,0
2019-11-04T18:42:00Z,0
2019-11-04T18:44:00Z,0
2019-11-04T18:46:00Z,0
2019-11-04T18:48:00Z,0
2019-11-04T18:50:00Z,0
2019-11-04T18:52:00Z,0
2019-11-04T18:54:00Z,0
2019-11-04T18:56:00Z,0
2019-11-04T18:58:00Z,0
2019-11-04T19:00:00Z,0
2019-11-04T19:02:00Z,0
2019-11-04T19:04:00Z,0
2019-11-04T19:06:00Z,0
2019-11-04T19:08:00Z,0
2019-11-04T19:10:00Z,0
2019-11-04T19:12:00Z,0
2019-11-04T19:14:00Z,0
2019-11-04T19:16:00Z,0
2019-11-04T19:18:00Z,0
2019-11-04T19:20:00Z,0
2019-11-04T19:22:00Z,0
2019-11-04T19:24:00Z,0
2019-11-04T19:26:00Z,0
2019-11-04T19:28:00Z,0
2019-11-04T19:30:00Z,0
2019-11-04T19:32:00Z,0
2019-11-04T19:34:00Z,0
2019-11-04T19:36:00Z,0
2019-11-04T19:38:00Z,0
2019-11-04T19:40:00Z,0
2019-11-04T19:42:00Z,0
2019-11-04T19:44:00Z,0
2019-11-04T19:46:00Z,0
2019-11-04T19:48:00Z,0
2019-11-04T19:50:00Z,0
2019-11-04T19:52:00Z,0
2019-11-04T19:54:00Z,0
2019-11-04T19:56:00Z,0
2019-11-04T19:58:00Z,0
2019-11-04T20:00:00Z,0
2019-11-04T20:02:00Z,0
2019-11-04T20:04:00Z,0
2019-11-04T20:06:00Z,0
2019-11-04T20:08:00Z,0
2019-11-04T20:10:00Z,0
2019-11-04T20:12:00Z,0
2019-11-04T20:14:00Z,0
2019-11-04T20:16:00Z,0
2019-11-04T20:18:00Z,0
2019-11-04T20:20:00Z,0
2019-11-04T20:22:00Z,0
2019-11-04T20:24:00Z,0
2019-11-04T20:26:00Z,0
2019-11-04T20:28:00Z,0
2019-11-04T20:30:00Z,0
2019-11-04T20:32:00Z,0
2019-11-04T20:34:00Z,0
2019-11-04T20:36:00Z,0
2019-11-04T20:38:00Z,0
2019-11-04T20:40:00Z,0
2019-11-04T20:42:00Z,0
2019-11-04T20:44:00Z,0
2019-11-04T20:46:00Z,0
2019-11-04T20:48:00Z,0
2019-11-04T20:50:00Z,0
2019-11-04T20:52:00Z,0
2019-11-04T20:54:00Z,0
2019-11-04T20:56:00Z,0
2019-11-04T20:58:00Z,0
2019-11-04T21:00:00Z,0
2019-11-04T21:02:00Z,0
2019-11-04T21:04:00Z,0
2019-11-04T21:06:00Z,0
2019-11-04T21:08:00Z,0
2019-11-04T21:10:00Z,0
2019-11-04T21:12:00Z,0
2019-11-04T21:14:00Z,0
2019-11-04T21:16:00Z,0
2019-11-04T21:18:00Z,0
2019-11-04T21:20:00Z,0
2019-11-04T21:22:00Z,0
2019-11-04T21:24:00Z,0
2019-11-04T21:26:00Z,0
2019-11-04T21:28:00Z,0
2019-11-04T21:30:00Z,0
2019-11-04T21:32:00Z,0
2019-11-04T21:34:00Z,0
2019-11-04T21:36:00Z,0
2019-11-04T21:38:00Z,0
2019-11-04T21:40:00Z,0
2019-11-04T21:42:00Z,0
2019-11-04T21:44:00Z,0
2019-11-04T21:46:00Z,0
2019-11-04T21:48:00Z,0
2019-11-04T21:50:00Z,0
2019-11-04T21:52:00Z,0
2019-11-04T21:54:00Z,0
2019-11-04T21:56:00Z,0
2019-11-04T21:58:00Z,0
2019-11-04T22:00:00Z,0
2019-11-04T22:02:00Z,0
2019-11-04T22:04:00Z,0
2019-11-04T22:06:00Z,0
2019-11-04T22:08:00Z,0
2019-11-04T22:10:00Z,0
2019-11-04T22:12:00Z,0
2019-11-04T22:14:00Z,0
2019-11-04T22:16:00Z,0
2019-11-04T22:18:00Z,0
2019-11-04T22:20:00Z,0
2019-11-04T22:22:00Z,0
2019-11-04T22:24:00Z,0
2019-11-04T22:26:00Z,0
2019-11-04T22:28:00Z,0
