"Plot Title: N12"
"#","Date Time, GMT-03:00","Abs Pres, kPa (LGR S/N: 10566159, SEN S/N: 10566159)","Temp, °C (LGR S/N: 10566159, SEN S/N: 10566159)","Abs Pres Barom., kPa (LGR S/N: 2376503, SEN S/N: 2376503)","Water Level, meters (LGR S/N: 10566159)","Coupler Detached (LGR S/N: 10566159)","Coupler Attached (LGR S/N: 10566159)","Stopped (LGR S/N: 10566159)","End Of File (LGR S/N: 10566159)"
1,10/18/19 01:13:08 PM,120.074,17.950,,-0.004,Logged,,,
2,10/18/19 02:13:08 PM,120.117,17.855,,0.000,,,,
3,10/18/19 02:45:38 PM,,,100.327,,,,,
4,10/18/19 02:47:38 PM,,,100.333,,,,,
5,10/18/19 02:49:38 PM,,,100.347,,,,,
6,10/18/19 02:51:38 PM,,,100.330,,,,,
7,10/18/19 02:53:38 PM,,,100.351,,,,,
8,10/18/19 02:55:38 PM,,,100.339,,,,,
9,10/18/19 02:57:38 PM,,,100.331,,,,,
10,10/18/19 02:59:38 PM,,,100.334,,,,,
11,10/18/19 03:01:38 PM,,,100.351,,,,,
12,10/18/19 03:03:38 PM,,,100.347,,,,,
13,10/18/19 03:05:38 PM,,,100.343,,,,,
14,10/18/19 03:07:38 PM,,,100.346,,,,,
15,10/18/19 03:09:38 PM,,,100.342,,,,,
16,10/18/19 03:11:38 PM,,,100.327,,,,,
17,10/18/19 03:13:08 PM,120.093,17.855,,-0.004,,,,
18,10/18/19 03:13:38 PM,,,100.345,,,,,
19,10/18/19 03:15:38 PM,,,100.341,,,,,
20,10/18/19 03:17:38 PM,,,100.337,,,,,
21,10/18/19 03:19:38 PM,,,100.333,,,,,
22,10/18/19 03:21:38 PM,,,100.329,,,,,
23,10/18/19 03:23:38 PM,,,100.340,,,,,
24,10/18/19 03:25:38 PM,,,100.336,,,,,
25,10/18/19 03:27:38 PM,,,100.343,,,,,
26,10/18/19 03:29:38 PM,,,100.339,,,,,
