"Plot Title: EM"
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 10449533, SEN S/N: 10449533)","Event, uT�f� (LGR S/N: 10449533, SEN S/N: 10449533)","Coupler Attached (LGR S/N: 10449533)","Coupler Detached (LGR S/N: 10449533)","Stopped (LGR S/N: 10449533)","End Of File (LGR S/N: 10449533)"
2108,06/12/23 04:33:59 AM,-1.684,,,,,
2109,06/12/23 04:48:59 AM,-1.341,,,,,
2110,06/12/23 05:03:59 AM,-1.684,,,,,
2111,06/12/23 05:18:59 AM,-2.030,,,,,
2112,06/12/23 05:33:59 AM,-2.145,,,,,
2113,06/12/23 05:48:59 AM,-2.261,,,,,
2114,06/12/23 06:03:59 AM,-2.145,,,,,
2115,06/12/23 06:18:59 AM,-2.145,,,,,
2116,06/12/23 06:33:59 AM,-2.494,,,,,
2117,06/12/23 06:48:59 AM,-2.494,,,,,
2118,06/12/23 07:03:59 AM,-2.610,,,,,
2119,06/12/23 07:18:59 AM,-2.494,,,,,
2120,06/12/23 07:33:59 AM,-2.261,,,,,
2121,06/12/23 07:48:59 AM,-2.145,,,,,
2122,06/12/23 08:03:59 AM,-1.684,,,,,
2123,06/12/23 08:18:59 AM,-1.114,,,,,
2124,06/12/23 08:33:59 AM,-0.549,,,,,
2125,06/12/23 08:48:59 AM,-0.102,,,,,
2126,06/12/23 09:03:59 AM,0.453,,,,,
2127,06/12/23 09:18:59 AM,2.517,,,,,
2128,06/12/23 09:33:59 AM,10.161,,,,,
2129,06/12/23 09:48:59 AM,16.332,,,,,
2130,06/12/23 10:03:59 AM,18.806,,,,,
2131,06/12/23 10:18:59 AM,20.043,,,,,
2132,06/12/23 10:33:59 AM,20.901,,,,,
2133,06/12/23 10:48:59 AM,21.569,,,,,
2134,06/12/23 11:03:59 AM,21.569,,,,,
2135,06/12/23 11:18:59 AM,21.282,,,,,
2136,06/12/23 11:33:59 AM,21.473,,,,,
2137,06/12/23 11:48:59 AM,21.664,,,,,
2138,06/12/23 12:03:59 PM,21.664,,,,,
2139,06/12/23 12:18:59 PM,21.664,,,,,
2140,06/12/23 12:33:59 PM,21.760,,,,,
2141,06/12/23 12:48:59 PM,22.142,,,,,
2142,06/12/23 01:03:59 PM,22.908,,,,,
2143,06/12/23 01:18:59 PM,22.142,,,,,
2144,06/12/23 01:33:59 PM,22.525,,,,,
2145,06/12/23 01:48:59 PM,22.046,,,,,
2146,06/12/23 02:03:59 PM,21.664,,,,,
2147,06/12/23 02:18:59 PM,22.621,,,,,
2148,06/12/23 02:33:59 PM,24.062,,,,,
2149,06/12/23 02:48:59 PM,25.222,,,,,
2150,06/12/23 03:03:59 PM,24.545,,,,,
2151,06/12/23 03:18:59 PM,23.773,,,,,
2152,06/12/23 03:33:59 PM,24.062,,,,,
2153,06/12/23 03:48:59 PM,24.351,,,,,
2154,06/12/23 04:03:59 PM,24.351,,,,,
2155,06/12/23 04:18:59 PM,23.100,,,,,
2156,06/12/23 04:33:59 PM,12.690,,,,,
2157,06/12/23 04:48:59 PM,8.779,,,,,
2158,06/12/23 05:03:59 PM,7.179,,,,,
2159,06/12/23 05:18:59 PM,5.757,,,,,
2160,06/12/23 05:33:59 PM,4.311,,,,,
2161,06/12/23 05:48:59 PM,3.367,,,,,
2162,06/12/23 06:03:59 PM,2.517,,,,,
2163,06/12/23 06:18:59 PM,1.872,,,,,
2164,06/12/23 06:33:59 PM,1.439,,,,,
2165,06/12/23 06:48:59 PM,1.112,,,,,
2166,06/12/23 07:03:59 PM,0.453,,,,,
2167,06/12/23 07:18:59 PM,0.121,,,,,
2168,06/12/23 07:33:59 PM,-0.102,,,,,
2169,06/12/23 07:48:59 PM,-0.213,,,,,
2170,06/12/23 08:03:59 PM,-0.102,,,,,
2171,06/12/23 08:18:59 PM,-0.102,,,,,
2172,06/12/23 08:33:59 PM,-0.213,,,,,
2173,06/12/23 08:48:59 PM,-0.437,,,,,
2174,06/12/23 09:03:59 PM,-0.437,,,,,
2175,06/12/23 09:18:59 PM,-0.662,,,,,
2176,06/12/23 09:33:59 PM,-0.662,,,,,
2177,06/12/23 09:48:59 PM,-0.774,,,,,
2178,06/12/23 10:03:59 PM,-0.549,,,,,
2179,06/12/23 10:18:59 PM,0.453,,,,,
2180,06/12/23 10:33:59 PM,0.893,,,,,
2181,06/12/23 10:48:59 PM,1.548,,,,,
2182,06/12/23 11:03:59 PM,1.548,,,,,
2183,06/12/23 11:18:59 PM,1.112,,,,,
2184,06/12/23 11:33:59 PM,1.003,,,,,
2185,06/12/23 11:48:59 PM,0.784,,,,,
2186,06/13/23 12:03:59 AM,0.453,,,,,
2187,06/13/23 12:18:59 AM,0.453,,,,,
2188,06/13/23 12:33:59 AM,0.453,,,,,
2189,06/13/23 12:48:59 AM,0.563,,,,,
2190,06/13/23 01:03:59 AM,0.563,,,,,
2191,06/13/23 01:18:59 AM,0.563,,,,,
2192,06/13/23 01:33:59 AM,0.563,,,,,
2193,06/13/23 01:48:59 AM,0.674,,,,,
2194,06/13/23 02:03:59 AM,0.563,,,,,
2195,06/13/23 02:18:59 AM,0.563,,,,,
2196,06/13/23 02:33:59 AM,0.563,,,,,
2197,06/13/23 02:48:59 AM,0.674,,,,,
2198,06/13/23 03:03:59 AM,0.343,,,,,
2199,06/13/23 03:18:59 AM,0.232,,,,,
2200,06/13/23 03:33:59 AM,0.121,,,,,
2201,06/13/23 03:48:59 AM,-0.549,,,,,
2202,06/13/23 04:03:59 AM,-0.774,,,,,
2203,06/13/23 04:18:59 AM,-0.887,,,,,
2204,06/13/23 04:33:59 AM,-0.774,,,,,
2205,06/13/23 04:48:59 AM,-0.774,,,,,
2206,06/13/23 05:03:59 AM,-0.887,,,,,
2207,06/13/23 05:18:59 AM,-0.887,,,,,
2208,06/13/23 05:33:59 AM,-1.001,,,,,
2209,06/13/23 05:48:59 AM,-1.001,,,,,
2210,06/13/23 06:03:59 AM,-1.114,,,,,
2211,06/13/23 06:18:59 AM,-1.114,,,,,
2212,06/13/23 06:33:59 AM,-1.001,,,,,
2213,06/13/23 06:48:59 AM,-1.114,,,,,
2214,06/13/23 07:03:59 AM,-0.887,,,,,
2215,06/13/23 07:18:59 AM,-1.001,,,,,
2216,06/13/23 07:33:59 AM,-1.228,,,,,
2217,06/13/23 07:48:59 AM,-1.341,,,,,
2218,06/13/23 08:03:59 AM,-0.549,,,,,
2219,06/13/23 08:18:59 AM,0.343,,,,,
2220,06/13/23 08:33:59 AM,1.330,,,,,
2221,06/13/23 08:48:59 AM,2.195,,,,,
2222,06/13/23 09:03:59 AM,3.155,,,,,
2223,06/13/23 09:18:59 AM,5.141,,,,,
2224,06/13/23 09:33:59 AM,11.139,,,,,
2225,06/13/23 09:48:59 AM,17.094,,,,,
2226,06/13/23 10:03:59 AM,19.187,,,,,
2227,06/13/23 10:18:59 AM,20.996,,,,,
2228,06/13/23 10:33:59 AM,21.855,,,,,
2229,06/13/23 10:48:59 AM,21.855,,,,,
2230,06/13/23 11:03:59 AM,22.046,,,,,
2231,06/13/23 11:18:59 AM,21.855,,,,,
2232,06/13/23 11:33:59 AM,21.855,,,,,
2233,06/13/23 11:48:59 AM,21.855,,,,,
2234,06/13/23 12:03:59 PM,21.855,,,,,
2235,06/13/23 12:18:59 PM,21.569,,,,,
2236,06/13/23 12:33:59 PM,23.196,,,,,
2237,06/13/23 12:48:59 PM,21.282,,,,,
2238,06/13/23 01:03:59 PM,23.869,,,,,
2239,06/13/23 01:18:59 PM,22.908,,,,,
2240,06/13/23 01:33:59 PM,24.545,,,,,
2241,06/13/23 01:48:59 PM,26.879,,,,,
2242,06/13/23 02:03:59 PM,24.738,,,,,
2243,06/13/23 02:18:59 PM,21.760,,,,,
2244,06/13/23 02:33:59 PM,20.519,,,,,
2245,06/13/23 02:48:59 PM,23.869,,,,,
2246,06/13/23 03:03:59 PM,24.545,,,,,
2247,06/13/23 03:18:59 PM,18.331,,,,,
2248,06/13/23 03:33:59 PM,26.000,,,,,
2249,06/13/23 03:48:59 PM,27.075,,,,,
2250,06/13/23 04:03:59 PM,27.173,,,,,
2251,06/13/23 04:18:59 PM,25.610,,,,,
2252,06/13/23 04:33:59 PM,16.141,,,,,
2253,06/13/23 04:48:59 PM,12.110,,,,,
2254,06/13/23 05:03:59 PM,10.846,,,,,
2255,06/13/23 05:18:59 PM,9.571,,,,,
2256,06/13/23 05:33:59 PM,7.280,,,,,
2257,06/13/23 05:48:59 PM,5.552,,,,,
2258,06/13/23 06:03:59 PM,4.415,,,,,
2259,06/13/23 06:18:59 PM,3.893,,,,,
2260,06/13/23 06:33:59 PM,3.578,,,,,
2261,06/13/23 06:48:59 PM,3.049,,,,,
2262,06/13/23 07:03:59 PM,3.049,,,,,
2263,06/13/23 07:18:59 PM,2.837,,,,,
2264,06/13/23 07:33:59 PM,2.730,,,,,
2265,06/13/23 07:48:59 PM,2.303,,,,,
2266,06/13/23 08:03:59 PM,1.872,,,,,
2267,06/13/23 08:18:59 PM,1.656,,,,,
2268,06/13/23 08:33:59 PM,1.221,,,,,
2269,06/13/23 08:48:59 PM,1.330,,,,,
2270,06/13/23 09:03:59 PM,1.439,,,,,
2271,06/13/23 09:18:59 PM,1.439,,,,,
2272,06/13/23 09:33:59 PM,1.656,,,,,
2273,06/13/23 09:48:59 PM,1.548,,,,,
2274,06/13/23 10:03:59 PM,1.439,,,,,
2275,06/13/23 10:18:59 PM,1.548,,,,,
2276,06/13/23 10:33:59 PM,1.112,,,,,
2277,06/13/23 10:48:59 PM,1.112,,,,,
2278,06/13/23 11:03:59 PM,0.784,,,,,
2279,06/13/23 11:18:59 PM,0.674,,,,,
2280,06/13/23 11:33:59 PM,0.453,,,,,
2281,06/13/23 11:48:59 PM,0.343,,,,,
2282,06/14/23 12:03:59 AM,0.121,,,,,
2283,06/14/23 12:18:59 AM,0.343,,,,,
2284,06/14/23 12:33:59 AM,0.453,,,,,
2285,06/14/23 12:48:59 AM,0.453,,,,,
2286,06/14/23 01:03:59 AM,0.784,,,,,
2287,06/14/23 01:18:59 AM,0.893,,,,,
2288,06/14/23 01:33:59 AM,0.674,,,,,
2289,06/14/23 01:48:59 AM,0.563,,,,,
2290,06/14/23 02:03:59 AM,0.343,,,,,
2291,06/14/23 02:18:59 AM,0.232,,,,,
2292,06/14/23 02:33:59 AM,0.343,,,,,
2293,06/14/23 02:48:59 AM,0.343,,,,,
2294,06/14/23 03:03:59 AM,0.232,,,,,
2295,06/14/23 03:18:59 AM,0.010,,,,,
2296,06/14/23 03:33:59 AM,0.343,,,,,
2297,06/14/23 03:48:59 AM,0.010,,,,,
2298,06/14/23 04:03:59 AM,-0.437,,,,,
2299,06/14/23 04:18:59 AM,-0.437,,,,,
2300,06/14/23 04:33:59 AM,0.121,,,,,
2301,06/14/23 04:48:59 AM,0.232,,,,,
2302,06/14/23 05:03:59 AM,0.343,,,,,
2303,06/14/23 05:18:59 AM,0.121,,,,,
2304,06/14/23 05:33:59 AM,0.232,,,,,
2305,06/14/23 05:48:59 AM,0.121,,,,,
2306,06/14/23 06:03:59 AM,-0.325,,,,,
2307,06/14/23 06:18:59 AM,-0.774,,,,,
2308,06/14/23 06:33:59 AM,-0.774,,,,,
2309,06/14/23 06:48:59 AM,-1.228,,,,,
2310,06/14/23 07:03:59 AM,-1.001,,,,,
2311,06/14/23 07:18:59 AM,-1.114,,,,,
2312,06/14/23 07:33:59 AM,-0.887,,,,,
2313,06/14/23 07:48:59 AM,-0.437,,,,,
2314,06/14/23 08:03:59 AM,-0.102,,,,,
2315,06/14/23 08:18:59 AM,0.453,,,,,
2316,06/14/23 08:33:59 AM,0.563,,,,,
2317,06/14/23 08:48:59 AM,1.221,,,,,
2318,06/14/23 09:03:59 AM,1.656,,,,,
2319,06/14/23 09:18:59 AM,3.367,,,,,
2320,06/14/23 09:22:52 AM,,420.00,,,,
2321,06/14/23 09:33:59 AM,9.275,,,,,
2322,06/14/23 09:48:59 AM,15.473,,,,,
2323,06/14/23 10:03:59 AM,17.665,,,,,
2324,06/14/23 10:18:59 AM,19.853,,,,,
2325,06/14/23 10:33:59 AM,20.901,,,,,
2326,06/14/23 10:48:59 AM,21.473,,,,,
2327,06/14/23 11:03:59 AM,22.046,,,,,
2328,06/14/23 11:18:59 AM,22.142,,,,,
2329,06/14/23 11:33:59 AM,22.621,,,,,
2330,06/14/23 11:48:59 AM,22.621,,,,,
2331,06/14/23 12:03:59 PM,23.100,,,,,
2332,06/14/23 12:18:59 PM,23.196,,,,,
2333,06/14/23 12:33:59 PM,23.773,,,,,
2334,06/14/23 12:48:59 PM,23.966,,,,,
2335,06/14/23 01:03:59 PM,23.773,,,,,
2336,06/14/23 01:18:59 PM,24.351,,,,,
2337,06/14/23 01:33:59 PM,24.448,,,,,
2338,06/14/23 01:48:59 PM,24.545,,,,,
2339,06/14/23 02:03:59 PM,25.319,,,,,
2340,06/14/23 02:18:59 PM,26.000,,,,,
2341,06/14/23 02:33:59 PM,25.902,,,,,
2342,06/14/23 02:48:59 PM,27.764,,,,,
2343,06/14/23 03:03:59 PM,27.862,,,,,
2344,06/14/23 03:18:59 PM,26.488,,,,,
2345,06/14/23 03:33:59 PM,26.879,,,,,
2346,06/14/23 03:48:59 PM,28.754,,,,,
2347,06/14/23 04:03:59 PM,28.456,,,,,
2348,06/14/23 04:18:59 PM,26.488,,,,,
2349,06/14/23 04:33:59 PM,16.618,,,,,
2350,06/14/23 04:48:59 PM,12.690,,,,,
2351,06/14/23 05:03:59 PM,11.236,,,,,
2352,06/14/23 05:18:59 PM,10.063,,,,,
2353,06/14/23 05:33:59 PM,9.077,,,,,
2354,06/14/23 05:48:59 PM,7.983,,,,,
2355,06/14/23 06:03:59 PM,6.573,,,,,
2356,06/14/23 06:18:59 PM,5.450,,,,,
2357,06/14/23 06:33:59 PM,4.727,,,,,
2358,06/14/23 06:48:59 PM,4.727,,,,,
2359,06/14/23 07:03:59 PM,4.519,,,,,
2360,06/14/23 07:18:59 PM,4.207,,,,,
2361,06/14/23 07:33:59 PM,4.102,,,,,
2362,06/14/23 07:48:59 PM,3.578,,,,,
2363,06/14/23 08:03:59 PM,3.578,,,,,
2364,06/14/23 08:18:59 PM,3.472,,,,,
2365,06/14/23 08:33:59 PM,3.998,,,,,
2366,06/14/23 08:48:59 PM,5.450,,,,,
2367,06/14/23 09:03:59 PM,6.877,,,,,
2368,06/14/23 09:18:59 PM,7.381,,,,,
2369,06/14/23 09:33:59 PM,6.877,,,,,
2370,06/14/23 09:48:59 PM,4.727,,,,,
2371,06/14/23 10:03:59 PM,3.578,,,,,
2372,06/14/23 10:18:59 PM,3.261,,,,,
2373,06/14/23 10:33:59 PM,3.472,,,,,
2374,06/14/23 10:48:59 PM,3.578,,,,,
2375,06/14/23 11:03:59 PM,5.450,,,,,
2376,06/14/23 11:18:59 PM,5.450,,,,,
2377,06/14/23 11:33:59 PM,4.415,,,,,
2378,06/14/23 11:48:59 PM,3.683,,,,,
2379,06/15/23 12:03:59 AM,3.261,,,,,
2380,06/15/23 12:18:59 AM,3.367,,,,,
2381,06/15/23 12:33:59 AM,3.998,,,,,
2382,06/15/23 12:48:59 AM,4.207,,,,,
2383,06/15/23 01:03:59 AM,3.893,,,,,
2384,06/15/23 01:18:59 AM,3.578,,,,,
2385,06/15/23 01:33:59 AM,3.472,,,,,
2386,06/15/23 01:48:59 AM,3.998,,,,,
2387,06/15/23 02:03:59 AM,4.623,,,,,
2388,06/15/23 02:18:59 AM,4.934,,,,,
2389,06/15/23 02:33:59 AM,5.347,,,,,
2390,06/15/23 02:48:59 AM,5.962,,,,,
2391,06/15/23 03:03:59 AM,6.064,,,,,
2392,06/15/23 03:18:59 AM,6.370,,,,,
2393,06/15/23 03:33:59 AM,6.166,,,,,
2394,06/15/23 03:48:59 AM,6.268,,,,,
2395,06/15/23 04:03:59 AM,6.268,,,,,
2396,06/15/23 04:18:59 AM,6.268,,,,,
2397,06/15/23 04:33:59 AM,6.268,,,,,
2398,06/15/23 04:48:59 AM,5.244,,,,,
2399,06/15/23 05:03:59 AM,3.893,,,,,
2400,06/15/23 05:18:59 AM,3.367,,,,,
2401,06/15/23 05:33:59 AM,3.155,,,,,
2402,06/15/23 05:48:59 AM,3.893,,,,,
2403,06/15/23 06:03:59 AM,4.934,,,,,
2404,06/15/23 06:18:59 AM,5.347,,,,,
2405,06/15/23 06:33:59 AM,5.244,,,,,
2406,06/15/23 06:48:59 AM,5.552,,,,,
2407,06/15/23 07:03:59 AM,6.064,,,,,
2408,06/15/23 07:18:59 AM,5.860,,,,,
2409,06/15/23 07:33:59 AM,5.244,,,,,
2410,06/15/23 07:48:59 AM,5.037,,,,,
2411,06/15/23 08:03:59 AM,5.450,,,,,
2412,06/15/23 08:18:59 AM,6.370,,,,,
2413,06/15/23 08:33:59 AM,7.179,,,,,
2414,06/15/23 08:48:59 AM,7.782,,,,,
2415,06/15/23 09:03:59 AM,8.581,,,,,
2416,06/15/23 09:18:59 AM,8.680,,,,,
2417,06/15/23 09:33:59 AM,9.571,,,,,
2418,06/15/23 09:48:59 AM,11.819,,,,,
2419,06/15/23 10:03:59 AM,14.804,,,,,
2420,06/15/23 10:18:59 AM,21.378,,,,,
2421,06/15/23 10:33:59 AM,22.621,,,,,
2422,06/15/23 10:48:59 AM,22.812,,,,,
2423,06/15/23 11:03:59 AM,20.710,,,,,
2424,06/15/23 11:18:59 AM,18.140,,,,,
2425,06/15/23 11:33:59 AM,20.329,,,,,
2426,06/15/23 11:48:59 AM,22.621,,,,,
2427,06/15/23 12:03:59 PM,22.046,,,,,
2428,06/15/23 12:18:59 PM,18.806,,,,,
2429,06/15/23 12:33:59 PM,19.472,,,,,
2430,06/15/23 12:48:59 PM,19.567,,,,,
2431,06/15/23 01:03:59 PM,22.046,,,,,
2432,06/15/23 01:18:59 PM,22.525,,,,,
2433,06/15/23 01:33:59 PM,20.710,,,,,
2434,06/15/23 01:48:59 PM,21.473,,,,,
2435,06/15/23 02:03:59 PM,20.615,,Logged,,,
2436,06/15/23 02:04:19 PM,,,,Logged,,
2437,06/15/23 02:05:14 PM,,,Logged,,,
2438,06/15/23 02:05:29 PM,,,,Logged,,
2439,06/15/23 02:06:08 PM,,,Logged,,,
2440,06/15/23 02:06:10 PM,,420.00,,,Logged,Logged
